"","taxi_no","time","lon","lat","speed","occupy"
"4418","B041C2","04:06:54","114.10606","22.57622","0","0"
"4419","B041C2","04:07:34","114.10609","22.57625","0","0"
"4420","B041C2","04:07:54","114.10609","22.57625","0","0"
"4421","B041C2","04:08:14","114.10605","22.57625","0","0"
"4422","B041C2","04:08:34","114.10606","22.57622","0","0"
"4423","B041C2","04:08:34","114.10606","22.57622","0","0"
"4424","B041C2","04:08:54","114.1061","22.57622","0","0"
"4425","B041C2","04:09:14","114.10609","22.57627","0","0"
"4426","B041C2","04:09:34","114.1061","22.57623","0","0"
"4427","B041C2","04:09:54","114.10606","22.57623","0","0"
"4428","B041C2","04:10:14","114.10609","22.57625","0","0"
"4429","B041C2","04:10:34","114.1061","22.57625","0","0"
"4430","B041C2","04:10:54","114.10609","22.57623","0","0"
"4431","B041C2","04:11:14","114.1061","22.57623","0","0"
"4432","B041C2","04:11:34","114.1061","22.5762","0","0"
"4433","B041C2","04:11:54","114.10609","22.57623","0","0"
"4434","B041C2","04:12:14","114.10609","22.57623","0","0"
"4435","B041C2","04:12:34","114.10609","22.57628","0","0"
"4436","B041C2","04:12:54","114.10612","22.57625","0","0"
"4437","B041C2","04:13:14","114.10612","22.57625","0","0"
"4438","B041C2","04:13:34","114.1061","22.57623","0","0"
"4439","B041C2","04:13:54","114.1061","22.57623","0","0"
"4440","B041C2","04:14:14","114.10609","22.57623","0","0"
"4441","B041C2","04:14:34","114.1061","22.57622","0","0"
"4442","B041C2","04:14:55","114.1061","22.57625","0","0"
"4443","B041C2","04:15:15","114.1061","22.57623","0","0"
"4444","B041C2","04:15:35","114.10609","22.57627","0","0"
"4445","B041C2","04:15:55","114.10609","22.57625","0","0"
"4446","B041C2","04:16:15","114.10606","22.57627","0","0"
"4447","B041C2","04:16:35","114.10612","22.57623","0","0"
"4448","B041C2","04:16:55","114.10609","22.57625","0","0"
"4449","B041C2","04:17:15","114.10605","22.57625","0","0"
"4450","B041C2","04:17:35","114.10603","22.57625","0","0"
"4451","B041C2","04:17:55","114.10606","22.57625","0","0"
"4452","B041C2","04:18:15","114.10606","22.57622","0","0"
"4453","B041C2","04:18:35","114.10603","22.57623","0","0"
"4454","B041C2","04:18:55","114.10606","22.57622","0","0"
"4455","B041C2","04:19:15","114.10609","22.57625","0","0"
"4456","B041C2","04:19:35","114.10602","22.57623","0","0"
"4457","B041C2","04:19:55","114.10605","22.57625","0","0"
"4458","B041C2","04:20:35","114.10609","22.5762","0","0"
"4459","B041C2","04:20:55","114.10609","22.57623","0","0"
"4460","B041C2","04:21:15","114.10606","22.57618","0","0"
"4461","B041C2","04:21:35","114.10609","22.57622","0","0"
"4462","B041C2","04:21:55","114.10609","22.5762","0","0"
"4463","B041C2","04:22:15","114.1061","22.57623","0","0"
"4464","B041C2","04:22:35","114.10606","22.57623","0","0"
"4465","B041C2","04:22:55","114.10606","22.57622","0","0"
"4466","B041C2","04:23:15","114.1061","22.57618","0","0"
"4467","B041C2","04:23:35","114.1061","22.5762","0","0"
"4468","B041C2","04:23:55","114.10606","22.57622","0","0"
"4469","B041C2","04:24:15","114.10606","22.57623","0","0"
"4470","B041C2","04:24:35","114.10609","22.57622","0","0"
"4471","B041C2","04:24:55","114.10606","22.57622","0","0"
"4472","B041C2","04:25:15","114.10605","22.57622","0","0"
"4473","B041C2","04:25:35","114.10605","22.57622","0","0"
"4474","B041C2","04:25:55","114.10606","22.57623","0","0"
"4475","B041C2","04:25:55","114.10606","22.57623","0","0"
"4476","B041C2","04:25:55","114.10606","22.57623","0","0"
"4477","B041C2","04:26:15","114.10606","22.57623","0","0"
"4478","B041C2","04:26:35","114.10606","22.57622","0","0"
"4479","B041C2","04:26:55","114.1061","22.57625","0","0"
"4480","B041C2","04:27:15","114.10609","22.57625","0","0"
"4481","B041C2","04:27:35","114.10605","22.57625","0","0"
"4482","B041C2","04:27:55","114.10605","22.57622","0","0"
"4483","B041C2","04:28:15","114.10606","22.57622","0","0"
"4484","B041C2","04:28:35","114.10605","22.57623","0","0"
"4485","B041C2","04:28:55","114.10605","22.57622","0","0"
"4486","B041C2","04:29:15","114.10605","22.57622","0","0"
"4487","B041C2","04:29:35","114.10609","22.57623","0","0"
"4488","B041C2","04:29:55","114.10603","22.57623","0","0"
"4489","B041C2","04:30:15","114.10606","22.57625","0","0"
"4490","B041C2","04:30:35","114.10603","22.57622","0","0"
"4491","B041C2","04:30:55","114.10605","22.57628","0","0"
"4492","B041C2","04:31:15","114.10605","22.57627","0","0"
"4493","B041C2","04:31:35","114.1061","22.5763","0","0"
"4494","B041C2","04:32:15","114.10606","22.57622","0","0"
"4495","B041C2","04:32:35","114.10605","22.57622","0","0"
"4496","B041C2","04:32:55","114.10603","22.57623","0","0"
"4497","B041C2","04:33:15","114.10605","22.57618","0","0"
"4498","B041C2","04:33:35","114.10606","22.57625","0","0"
"4499","B041C2","04:33:55","114.10606","22.57623","0","0"
"4500","B041C2","04:34:15","114.10606","22.57628","0","0"
"4501","B041C2","04:34:35","114.10609","22.5762","0","0"
"4502","B041C2","04:34:55","114.10609","22.5762","0","0"
"4503","B041C2","04:35:15","114.1061","22.57625","0","0"
"4504","B041C2","04:35:35","114.10609","22.57623","0","0"
"4505","B041C2","04:35:55","114.10606","22.57627","0","0"
"4506","B041C2","04:36:15","114.10606","22.57622","0","0"
"4507","B041C2","04:36:35","114.10605","22.57625","0","0"
"4508","B041C2","04:36:55","114.10602","22.57618","0","0"
"4509","B041C2","04:37:15","114.10606","22.5762","0","0"
"4510","B041C2","04:37:35","114.10605","22.57623","0","0"
"4511","B041C2","04:37:55","114.10605","22.57622","0","0"
"4512","B041C2","04:38:15","114.10605","22.57623","0","0"
"4513","B041C2","04:38:35","114.10609","22.57625","0","0"
"4514","B041C2","04:38:55","114.10605","22.57625","0","0"
"4515","B041C2","04:39:15","114.10605","22.57625","0","0"
"4516","B041C2","04:39:35","114.10605","22.57622","0","0"
"4517","B041C2","04:39:55","114.10605","22.57622","0","0"
"4518","B041C2","04:40:15","114.10609","22.57625","0","0"
"4519","B041C2","04:40:35","114.10606","22.57622","0","0"
"4520","B041C2","04:40:55","114.10605","22.57623","0","0"
"4521","B041C2","04:41:15","114.10603","22.57625","0","0"
"4522","B041C2","04:41:35","114.10606","22.57625","0","0"
"4523","B041C2","04:41:55","114.10606","22.57623","0","0"
"4524","B041C2","04:42:15","114.1061","22.57623","0","0"
"4525","B041C2","04:42:35","114.10606","22.57623","0","0"
"4526","B041C2","04:42:55","114.10606","22.57625","0","0"
"4527","B041C2","04:43:15","114.10606","22.57625","0","0"
"4528","B041C2","04:43:35","114.10605","22.57623","0","0"
"4529","B041C2","04:44:15","114.10606","22.5762","0","0"
"4530","B041C2","04:44:35","114.10609","22.57625","0","0"
"4531","B041C2","04:44:55","114.1061","22.57623","0","0"
"4532","B041C2","04:45:15","114.10606","22.5762","0","0"
"4533","B041C2","04:45:35","114.10605","22.57622","0","0"
"4534","B041C2","04:45:56","114.10609","22.57622","0","0"
"4535","B041C2","04:46:16","114.10603","22.57622","0","0"
"4536","B041C2","04:46:36","114.10609","22.57625","0","0"
"4537","B041C2","04:46:56","114.10606","22.5762","0","0"
"4538","B041C2","04:47:16","114.10606","22.57623","0","0"
"4539","B041C2","04:47:36","114.10605","22.57618","0","0"
"4540","B041C2","04:47:56","114.10603","22.57615","0","0"
"4541","B041C2","04:48:16","114.10602","22.57617","0","0"
"4542","B041C2","04:48:36","114.10603","22.57615","0","0"
"4543","B041C2","04:48:56","114.10605","22.57622","0","0"
"4544","B041C2","04:49:16","114.10603","22.57623","0","0"
"4545","B041C2","04:49:36","114.10609","22.57622","0","0"
"4546","B041C2","04:49:56","114.10602","22.57618","0","0"
"4547","B041C2","04:50:16","114.10606","22.57618","0","0"
"4548","B041C2","04:50:36","114.10605","22.5762","0","0"
"4549","B041C2","04:50:56","114.10606","22.57623","0","0"
"4550","B041C2","04:51:16","114.10606","22.57623","0","0"
"4551","B041C2","04:51:36","114.10609","22.57613","0","0"
"4552","B041C2","04:51:56","114.10603","22.57622","0","0"
"4553","B041C2","04:52:16","114.10605","22.57615","0","0"
"4554","B041C2","04:52:36","114.10605","22.5762","0","0"
"4555","B041C2","04:52:56","114.10603","22.5762","0","0"
"4556","B041C2","04:53:16","114.10605","22.57623","0","0"
"4557","B041C2","04:53:36","114.10606","22.5762","0","0"
"4558","B041C2","04:53:56","114.10612","22.57627","0","0"
"4559","B041C2","04:54:16","114.10605","22.57623","0","0"
"4560","B041C2","04:54:36","114.1061","22.57627","0","0"
"4561","B041C2","04:54:56","114.1061","22.57623","0","0"
"4562","B041C2","04:55:16","114.10609","22.57623","0","0"
"4563","B041C2","04:55:36","114.10609","22.57623","0","0"
"4564","B041C2","04:55:56","114.10605","22.5762","0","0"
"4565","B041C2","04:56:16","114.10612","22.57628","0","0"
"4566","B041C2","04:56:36","114.10605","22.57627","0","0"
"4567","B041C2","04:56:56","114.1061","22.57623","0","0"
"4568","B041C2","04:57:16","114.10609","22.57623","0","0"
"4569","B041C2","04:57:36","114.10612","22.57627","0","0"
"4570","B041C2","04:57:56","114.10605","22.5762","0","0"
"4571","B041C2","04:58:16","114.10609","22.57623","0","0"
"4572","B041C2","04:58:36","114.10606","22.57617","0","0"
"4573","B041C2","04:58:56","114.1061","22.57625","0","0"
"4574","B041C2","04:59:16","114.10612","22.57627","0","0"
"4575","B041C2","04:59:36","114.10613","22.57625","0","0"
"4576","B041C2","05:00:16","114.10605","22.57623","0","0"
"4577","B041C2","05:00:36","114.10612","22.57627","0","0"
"4578","B041C2","05:00:56","114.1061","22.57623","0","0"
"4579","B041C2","05:01:16","114.1061","22.57632","0","0"
"4580","B041C2","05:01:36","114.10606","22.57627","0","0"
"4581","B041C2","05:01:56","114.10617","22.57632","0","0"
"4582","B041C2","05:02:16","114.10606","22.57625","0","0"
"4583","B041C2","05:02:36","114.10603","22.57627","0","0"
"4584","B041C2","05:03:16","114.10605","22.57618","0","0"
"4585","B041C2","05:03:36","114.10612","22.57628","0","0"
"4586","B041C2","05:03:56","114.10605","22.57623","0","0"
"4587","B041C2","05:04:16","114.10609","22.57627","0","0"
"4588","B041C2","05:04:36","114.10606","22.57622","0","0"
"4589","B041C2","05:05:36","114.10606","22.57622","0","0"
"4590","B041C2","05:06:16","114.10606","22.57623","0","0"
"4591","B041C2","05:06:36","114.10613","22.5763","0","0"
"4592","B041C2","05:06:56","114.10612","22.5763","0","0"
"4593","B041C2","05:07:16","114.10605","22.57622","0","0"
"4594","B041C2","05:07:35","114.10612","22.57627","0","0"
"4595","B041C2","05:07:55","114.10606","22.5762","0","0"
"4596","B041C2","05:08:15","114.10606","22.57627","0","0"
"4597","B041C2","05:08:35","114.10598","22.5762","0","0"
"4598","B041C2","05:08:55","114.10605","22.57627","0","0"
"4599","B041C2","05:09:15","114.10609","22.57632","0","0"
"4600","B041C2","05:09:55","114.10609","22.57637","0","0"
"4601","B041C2","05:10:15","114.10609","22.57627","0","0"
"4602","B041C2","05:10:35","114.10606","22.57628","0","0"
"4603","B041C2","05:10:55","114.10609","22.57627","0","0"
"4604","B041C2","05:11:15","114.10606","22.57627","0","0"
"4605","B041C2","05:11:35","114.10609","22.57625","0","0"
"4606","B041C2","05:11:55","114.10609","22.57623","0","0"
"4607","B041C2","05:12:35","114.1061","22.57623","0","0"
"4608","B041C2","05:12:55","114.10612","22.5763","0","0"
"4609","B041C2","05:13:15","114.10605","22.57625","0","0"
"4610","B041C2","05:13:35","114.10606","22.57622","0","0"
"4611","B041C2","05:13:55","114.10606","22.57625","0","0"
"4612","B041C2","05:14:15","114.10605","22.57623","0","0"
"4613","B041C2","05:14:35","114.10606","22.57622","0","0"
"4614","B041C2","05:14:55","114.10606","22.5762","0","0"
"4615","B041C2","05:15:15","114.10606","22.57623","0","0"
"4616","B041C2","05:15:35","114.10605","22.57623","0","0"
"4617","B041C2","05:15:55","114.10612","22.57628","0","0"
"4618","B041C2","05:16:35","114.10606","22.57627","0","0"
"4619","B041C2","05:16:55","114.10612","22.5763","0","0"
"4620","B041C2","05:17:15","114.10603","22.57622","0","0"
"4621","B041C2","05:17:35","114.10613","22.57632","0","0"
"4622","B041C2","05:17:55","114.10605","22.57627","0","0"
"4623","B041C2","05:18:15","114.10602","22.5762","0","0"
"4624","B041C2","05:18:35","114.10612","22.57632","0","0"
"4625","B041C2","05:18:55","114.10603","22.57625","0","0"
"4626","B041C2","05:19:15","114.10606","22.57625","0","0"
"4627","B041C2","05:19:35","114.1061","22.57627","0","0"
"4628","B041C2","05:19:56","114.10602","22.57623","0","0"
"4629","B041C2","05:20:16","114.10609","22.5763","0","0"
"4630","B041C2","05:20:36","114.10605","22.57625","0","0"
"4631","B041C2","05:21:16","114.10606","22.5763","0","0"
"4632","B041C2","05:21:56","114.10609","22.57628","0","0"
"4633","B041C2","05:22:16","114.10606","22.5763","0","0"
"4634","B041C2","05:22:36","114.10603","22.57627","0","0"
"4635","B041C2","05:22:56","114.10609","22.57628","0","0"
"4636","B041C2","05:23:16","114.10605","22.57625","0","0"
"4637","B041C2","05:23:36","114.10606","22.57627","0","0"
"4638","B041C2","05:23:56","114.10603","22.57628","0","0"
"4639","B041C2","05:24:16","114.10603","22.57633","0","0"
"4640","B041C2","05:24:36","114.10606","22.57637","0","0"
"4641","B041C2","05:24:56","114.10602","22.5763","0","0"
"4642","B041C2","05:25:16","114.10605","22.57635","0","0"
"4643","B041C2","05:25:36","114.10605","22.57627","0","0"
"4644","B041C2","05:25:56","114.10602","22.5763","0","0"
"4645","B041C2","05:26:16","114.10605","22.57637","0","0"
"4646","B041C2","05:26:36","114.10598","22.57632","0","0"
"4647","B041C2","05:26:56","114.10603","22.57622","0","0"
"4648","B041C2","05:27:36","114.10598","22.57627","0","0"
"4649","B041C2","05:27:56","114.10603","22.57625","0","0"
"4650","B041C2","05:28:16","114.10603","22.57628","0","0"
"4651","B041C2","05:28:56","114.10598","22.5762","0","0"
"4652","B041C2","05:29:16","114.10612","22.5763","0","0"
"4653","B041C2","05:29:16","114.10612","22.5763","0","0"
"4654","B041C2","05:29:16","114.10612","22.5763","0","0"
"4655","B041C2","05:29:16","114.10612","22.5763","0","0"
"4656","B041C2","05:29:16","114.10612","22.5763","0","0"
"4657","B041C2","05:29:16","114.10612","22.5763","0","0"
"4658","B041C2","05:29:16","114.10612","22.5763","0","0"
"4659","B041C2","05:29:36","114.10603","22.57628","0","0"
"4660","B041C2","05:29:56","114.106","22.57625","0","0"
"4661","B041C2","05:30:16","114.10603","22.5763","0","0"
"4662","B041C2","05:30:36","114.10603","22.57627","0","0"
"4663","B041C2","05:31:16","114.10605","22.57632","0","0"
"4664","B041C2","05:31:36","114.10605","22.5763","0","0"
"4665","B041C2","05:31:56","114.10606","22.57625","0","0"
"4666","B041C2","05:32:16","114.10606","22.57627","0","0"
"4667","B041C2","05:32:36","114.10606","22.5763","0","0"
"4668","B041C2","05:32:56","114.10612","22.57627","0","0"
"4669","B041C2","05:33:16","114.106","22.57623","0","0"
"4670","B041C2","05:33:36","114.106","22.5763","0","0"
"4671","B041C2","05:33:56","114.10605","22.57623","0","0"
"4672","B041C2","05:34:16","114.1061","22.57628","0","0"
"4673","B041C2","05:34:36","114.10609","22.57627","0","0"
"4674","B041C2","05:34:56","114.10598","22.57623","0","0"
"4675","B041C2","05:35:16","114.10606","22.57623","0","0"
"4676","B041C2","05:35:36","114.10613","22.57635","0","0"
"4677","B041C2","05:35:56","114.10602","22.57622","0","0"
"4678","B041C2","05:36:36","114.10605","22.5763","0","0"
"4679","B041C2","05:36:56","114.10603","22.57623","0","0"
"4680","B041C2","05:37:16","114.10605","22.57623","0","0"
"4681","B041C2","05:37:36","114.10609","22.57628","0","0"
"4682","B041C2","05:37:56","114.1061","22.57623","0","0"
"4683","B041C2","05:38:16","114.10605","22.57623","0","0"
"4684","B041C2","05:38:36","114.1061","22.57625","0","0"
"4685","B041C2","05:39:36","114.10605","22.57628","0","0"
"4686","B041C2","05:39:56","114.10606","22.57628","0","0"
"4687","B041C2","05:40:16","114.10609","22.57627","0","0"
"4688","B041C2","05:40:36","114.10606","22.57622","0","0"
"4689","B041C2","05:40:56","114.10602","22.57622","0","0"
"4690","B041C2","05:41:16","114.10606","22.57627","0","0"
"4691","B041C2","05:41:36","114.10609","22.5762","0","0"
"4692","B041C2","05:41:56","114.10603","22.57623","0","0"
"4693","B041C2","05:42:16","114.10605","22.5763","0","0"
"4694","B041C2","05:42:36","114.10606","22.57625","0","0"
"4695","B041C2","05:42:56","114.1061","22.57625","0","0"
"4696","B041C2","05:43:16","114.10602","22.57618","0","0"
"4697","B041C2","05:43:36","114.10603","22.57625","0","0"
"4698","B041C2","05:43:56","114.10603","22.57628","0","0"
"4699","B041C2","05:44:16","114.10613","22.5763","0","0"
"4700","B041C2","05:44:36","114.10605","22.57618","0","0"
"4701","B041C2","05:44:56","114.1061","22.57628","0","0"
"4702","B041C2","05:45:16","114.10609","22.57623","0","0"
"4703","B041C2","05:45:36","114.1061","22.57623","0","0"
"4704","B041C2","05:45:56","114.10606","22.57627","0","0"
"4705","B041C2","05:46:16","114.10612","22.57628","0","0"
"4706","B041C2","05:46:36","114.1061","22.57623","0","0"
"4707","B041C2","05:46:56","114.1061","22.57627","0","0"
"4708","B041C2","05:47:16","114.10605","22.57625","0","0"
"4709","B041C2","05:47:36","114.10612","22.57627","0","0"
"4710","B041C2","05:47:56","114.1061","22.57625","0","0"
"4711","B041C2","05:48:16","114.10606","22.57623","0","0"
"4712","B041C2","05:48:36","114.1061","22.57623","0","0"
"4713","B041C2","05:48:56","114.10605","22.57623","0","0"
"4714","B041C2","05:49:16","114.10606","22.57623","0","0"
"4715","B041C2","05:49:36","114.1061","22.57627","0","0"
"4716","B041C2","05:49:36","114.1061","22.57627","0","0"
"4717","B041C2","05:49:56","114.10613","22.57625","0","0"
"4718","B041C2","05:50:16","114.1061","22.57627","0","0"
"4719","B041C2","05:50:36","114.10609","22.5762","0","0"
"4720","B041C2","05:50:56","114.10612","22.57627","0","0"
"4721","B041C2","05:51:16","114.10603","22.5762","0","0"
"4722","B041C2","05:51:36","114.10612","22.57627","0","0"
"4723","B041C2","05:51:56","114.10606","22.57622","0","0"
"4724","B041C2","05:52:16","114.10612","22.57627","0","0"
"4725","B041C2","05:52:36","114.10606","22.57622","0","0"
"4726","B041C2","05:52:56","114.10606","22.57622","0","0"
"4727","B041C2","05:53:16","114.10612","22.57623","0","0"
"4728","B041C2","05:53:36","114.10603","22.57622","0","0"
"4729","B041C2","05:53:56","114.10615","22.57632","0","0"
"4730","B041C2","05:54:16","114.10613","22.57625","0","0"
"4731","B041C2","05:54:16","114.10613","22.57625","0","0"
"4732","B041C2","05:54:36","114.10609","22.57627","0","0"
