"","taxi_no","date","time","lon","lat","speed","occupy","unknown"
"26922","B06U10","2009-09-11","01:22:39","113.79613","22.80142","0","1","31"
"26923","B06U10","2009-09-11","01:22:59","113.79616","22.8014","0","1","31"
"26924","B06U10","2009-09-11","01:23:19","113.79622","22.80136","0","1","31"
"26925","B06U10","2009-09-11","01:23:40","113.79623","22.80137","0","1","31"
"26926","B06U10","2009-09-11","01:24:00","113.79619","22.80138","0","1","31"
"26927","B06U10","2009-09-11","01:24:20","113.79616","22.8014","0","1","31"
"26928","B06U10","2009-09-11","01:24:40","113.79617","22.80139","0","1","31"
"26929","B06U10","2009-09-11","01:25:00","113.7962","22.80137","0","1","31"
"26930","B06U10","2009-09-11","01:25:20","113.79625","22.80133","0","1","31"
"26931","B06U10","2009-09-11","01:25:40","113.79626","22.80132","0","1","31"
"26932","B06U10","2009-09-11","01:26:00","113.79624","22.80134","0","1","31"
"26933","B06U10","2009-09-11","01:26:20","113.7962","22.80135","0","1","31"
"26934","B06U10","2009-09-11","01:26:40","113.7962","22.80137","0","1","31"
"26935","B06U10","2009-09-11","01:27:00","113.7962","22.80137","0","1","31"
"26936","B06U10","2009-09-11","01:27:20","113.79621","22.80136","0","1","31"
"26937","B06U10","2009-09-11","01:27:41","113.79617","22.8014","0","1","31"
"26938","B06U10","2009-09-11","01:28:01","113.79616","22.80141","0","1","31"
"26939","B06U10","2009-09-11","01:28:21","113.79614","22.80142","0","1","31"
"26940","B06U10","2009-09-11","01:28:41","113.79613","22.80143","0","1","31"
"26941","B06U10","2009-09-11","01:29:01","113.79617","22.80141","0","1","31"
"26942","B06U10","2009-09-11","01:29:21","113.7962","22.80138","0","1","31"
"26943","B06U10","2009-09-11","01:29:43","113.79623","22.80136","0","1","31"
"26944","B06U10","2009-09-11","01:30:03","113.79624","22.80135","0","1","31"
"26945","B06U10","2009-09-11","01:30:23","113.79626","22.80133","0","1","31"
"26946","B06U10","2009-09-11","01:30:43","113.79626","22.80134","0","1","31"
"26947","B06U10","2009-09-11","01:31:03","113.79626","22.80136","0","1","31"
"26948","B06U10","2009-09-11","01:31:23","113.79629","22.80136","0","1","31"
"26949","B06U10","2009-09-11","01:31:44","113.79629","22.80136","0","1","31"
"26950","B06U10","2009-09-11","01:32:04","113.79636","22.80132","0","1","31"
"26951","B06U10","2009-09-11","01:32:24","113.79636","22.80132","0","1","31"
"26952","B06U10","2009-09-11","01:32:44","113.79629","22.80136","0","1","31"
"26953","B06U10","2009-09-11","01:33:04","113.79623","22.80138","0","1","31"
"26954","B06U10","2009-09-11","01:33:45","113.79626","22.80137","0","1","31"
"26955","B06U10","2009-09-11","01:34:05","113.79624","22.80139","0","1","31"
"26956","B06U10","2009-09-11","01:34:25","113.79624","22.80139","0","1","31"
"26957","B06U10","2009-09-11","01:34:45","113.79624","22.80138","0","1","31"
"26958","B06U10","2009-09-11","01:35:05","113.79624","22.80137","0","1","31"
"26959","B06U10","2009-09-11","01:35:25","113.79627","22.80136","0","1","31"
"26960","B06U10","2009-09-11","01:35:45","113.7963","22.80134","0","1","31"
"26961","B06U10","2009-09-11","01:36:05","113.79631","22.80133","0","1","31"
"26962","B06U10","2009-09-11","01:36:25","113.79632","22.80132","0","1","31"
"26963","B06U10","2009-09-11","01:36:45","113.79633","22.80133","0","1","31"
"26964","B06U10","2009-09-11","01:37:05","113.79634","22.80133","0","1","31"
"26965","B06U10","2009-09-11","01:37:25","113.79639","22.80134","0","1","31"
"26966","B06U10","2009-09-11","01:37:46","113.7964","22.80135","0","1","31"
"26967","B06U10","2009-09-11","01:38:06","113.7964","22.80137","0","1","31"
"26968","B06U10","2009-09-11","01:38:26","113.79641","22.80137","0","1","31"
"26969","B06U10","2009-09-11","01:38:46","113.7964","22.80135","0","1","31"
"26970","B06U10","2009-09-11","01:39:06","113.79639","22.80136","0","1","31"
"26971","B06U10","2009-09-11","01:39:28","113.79635","22.80135","0","1","31"
"26972","B06U10","2009-09-11","01:39:48","113.79633","22.80134","0","1","31"
"26973","B06U10","2009-09-11","01:40:08","113.79631","22.80132","0","1","31"
"26974","B06U10","2009-09-11","01:40:28","113.79631","22.80131","0","1","31"
"26975","B06U10","2009-09-11","01:40:48","113.79629","22.8013","0","1","31"
"26976","B06U10","2009-09-11","01:41:08","113.79623","22.80127","0","1","31"
"26977","B06U10","2009-09-11","01:41:29","113.7962","22.80124","0","1","31"
"26978","B06U10","2009-09-11","01:41:49","113.79619","22.80121","0","1","31"
"26979","B06U10","2009-09-11","01:42:09","113.79622","22.80122","0","1","31"
"26980","B06U10","2009-09-11","01:42:29","113.79624","22.80124","0","1","31"
"26981","B06U10","2009-09-11","01:42:49","113.79625","22.80126","0","1","31"
"26982","B06U10","2009-09-11","01:43:09","113.79629","22.80128","0","1","31"
"26983","B06U10","2009-09-11","01:43:30","113.79633","22.80129","0","1","31"
"26984","B06U10","2009-09-11","01:44:10","113.79633","22.80129","0","1","31"
"26985","B06U10","2009-09-11","01:44:30","113.79631","22.80128","0","1","31"
"26986","B06U10","2009-09-11","01:44:50","113.79633","22.80128","0","1","31"
"26987","B06U10","2009-09-11","01:45:10","113.79639","22.80128","0","1","31"
"26988","B06U10","2009-09-11","01:45:30","113.7964","22.80128","0","1","31"
"26989","B06U10","2009-09-11","01:45:50","113.79639","22.8013","0","1","31"
"26990","B06U10","2009-09-11","01:46:10","113.79642","22.8013","0","1","31"
"26991","B06U10","2009-09-11","01:46:31","113.79642","22.80129","0","1","31"
"26992","B06U10","2009-09-11","01:46:50","113.79642","22.80129","0","1","31"
"26993","B06U10","2009-09-11","01:47:11","113.79639","22.80129","0","1","31"
"26994","B06U10","2009-09-11","01:47:31","113.7964","22.80129","0","1","31"
"26995","B06U10","2009-09-11","01:47:51","113.7964","22.8013","0","1","31"
"26996","B06U22","2009-09-11","00:00:04","113.90125","22.56829","0","1","31"
"26997","B06U22","2009-09-11","00:01:39","113.90457","22.56648","16","1","31"
"26998","B06U22","2009-09-11","00:02:19","113.90227","22.5642","20","1","31"
"26999","B06U22","2009-09-11","00:02:39","113.90211","22.56408","0","1","31"
"27000","B06U22","2009-09-11","00:02:59","113.90202","22.56405","0","1","31"
"27001","B06U22","2009-09-11","00:03:19","113.90141","22.56454","18","1","31"
"27002","B06U22","2009-09-11","00:03:39","113.90044","22.56394","37","1","31"
"27003","B06U22","2009-09-11","00:03:59","113.89951","22.5629","9","1","31"
"27004","B06U22","2009-09-11","00:04:40","113.89953","22.56276","0","1","31"
"27005","B06U22","2009-09-11","00:05:00","113.89955","22.56276","0","1","31"
"27006","B06U22","2009-09-11","00:05:40","113.89809","22.56279","24","1","31"
"27007","B06U22","2009-09-11","00:06:02","113.8967","22.56334","48","1","31"
"27008","B06U22","2009-09-11","00:06:22","113.89468","22.56499","50","1","31"
"27009","B06U22","2009-09-11","00:06:42","113.89361","22.56716","44","1","31"
"27010","B06U22","2009-09-11","00:07:02","113.8917","22.56622","64","1","31"
"27011","B06U22","2009-09-11","00:07:22","113.88982","22.56414","20","1","31"
"27012","B06U22","2009-09-11","00:07:42","113.88972","22.56407","0","1","31"
"27013","B06U22","2009-09-11","00:08:03","113.8897","22.56407","0","1","31"
"27014","B06U22","2009-09-11","00:08:23","113.88972","22.56409","0","1","31"
"27015","B06U22","2009-09-11","00:08:43","113.88972","22.56407","0","1","31"
"27016","B06U22","2009-09-11","00:09:03","113.88934","22.56388","18","1","31"
"27017","B06U22","2009-09-11","00:09:23","113.88819","22.5629","31","1","31"
"27018","B06U22","2009-09-11","00:09:43","113.88674","22.56185","27","1","31"
"27019","B06U22","2009-09-11","00:10:04","113.88428","22.56398","62","1","31"
"27020","B06U22","2009-09-11","00:10:24","113.88376","22.56399","29","1","31"
"27021","B06U22","2009-09-11","00:10:44","113.88469","22.5629","12","1","31"
"27022","B06U22","2009-09-11","00:11:04","113.88425","22.56249","0","1","31"
"27023","B06U22","2009-09-11","00:11:24","113.88419","22.56253","0","1","31"
"27024","B06U22","2009-09-11","00:22:44","113.88833","22.56495","11","1","31"
"27025","B06U22","2009-09-11","00:23:04","113.8894","22.56392","24","1","31"
"27026","B06U22","2009-09-11","00:23:24","113.89072","22.5647","53","1","31"
"27027","B06U22","2009-09-11","00:23:44","113.89296","22.566","44","1","31"
"27028","B06U22","2009-09-11","00:24:05","113.89272","22.56751","40","1","31"
"27029","B06U22","2009-09-11","00:24:25","113.89058","22.56948","55","1","31"
"27030","B06U22","2009-09-11","00:24:45","113.88761","22.5724","96","1","31"
"27031","B06U22","2009-09-11","00:25:05","113.88412","22.57557","77","1","31"
"27032","B06U22","2009-09-11","00:25:27","113.88068","22.57877","83","1","31"
"27033","B06U22","2009-09-11","00:25:47","113.87756","22.58181","87","1","31"
"27034","B06U22","2009-09-11","00:26:07","113.87455","22.58512","85","1","31"
"27035","B06U22","2009-09-11","00:26:27","113.8717","22.58825","85","1","31"
"27036","B06U22","2009-09-11","00:26:47","113.86916","22.59162","83","1","31"
"27037","B06U22","2009-09-11","00:27:07","113.86707","22.59536","83","1","31"
"27038","B06U22","2009-09-11","00:27:28","113.86451","22.59928","90","1","31"
"27039","B06U22","2009-09-11","00:27:48","113.86211","22.60301","79","1","31"
"27040","B06U22","2009-09-11","00:28:08","113.85979","22.60608","77","1","31"
"27041","B06U22","2009-09-11","00:28:28","113.85701","22.6089","75","1","31"
"27042","B06U22","2009-09-11","00:28:48","113.85545","22.61162","50","1","31"
"27043","B06U22","2009-09-11","00:29:08","113.85591","22.6132","57","1","31"
"27044","B06U22","2009-09-11","00:29:29","113.85695","22.61373","11","1","31"
"27045","B06U22","2009-09-11","00:29:49","113.85681","22.61368","0","1","31"
"27046","B06U22","2009-09-11","00:30:09","113.8568","22.61367","0","1","31"
"27047","B06U22","2009-09-11","00:30:29","113.8568","22.61367","0","1","31"
"27048","B06U22","2009-09-11","01:11:44","113.88341","22.58196","27","1","31"
"27049","B06U22","2009-09-11","01:12:04","113.88491","22.58084","35","1","31"
"27050","B06U22","2009-09-11","01:12:24","113.8841","22.57938","59","1","31"
"27051","B06U22","2009-09-11","01:12:44","113.88163","22.57727","62","1","31"
"27052","B06U22","2009-09-11","01:13:04","113.87966","22.57566","12","1","31"
"27053","B06U22","2009-09-11","01:13:24","113.87965","22.57564","0","1","31"
"27054","B06U22","2009-09-11","01:18:30","113.88664","22.56413","33","1","31"
"27055","B06U22","2009-09-11","01:18:50","113.88544","22.56322","5","1","31"
"27056","B06U22","2009-09-11","01:19:12","113.88409","22.56439","29","1","31"
"27057","B06U22","2009-09-11","01:19:32","113.8838","22.56468","0","1","31"
"27058","B06U22","2009-09-11","01:19:52","113.88381","22.5647","0","1","31"
"27059","B06U22","2009-09-11","01:20:12","113.8838","22.5647","3","1","31"
"27060","B06U22","2009-09-11","01:20:32","113.88218","22.56617","62","1","31"
"27061","B06U22","2009-09-11","01:20:52","113.8795","22.56866","72","1","31"
"27062","B06U22","2009-09-11","01:21:13","113.87643","22.57108","53","1","31"
"27063","B06U22","2009-09-11","01:21:33","113.87563","22.57181","0","1","31"
"27064","B06U22","2009-09-11","01:21:53","113.87564","22.57179","0","1","31"
"27065","B06U22","2009-09-11","01:22:13","113.87565","22.57178","0","1","31"
"27066","B06U22","2009-09-11","01:22:33","113.87565","22.57178","0","1","31"
"27067","B06U22","2009-09-11","01:22:54","113.87565","22.57178","0","1","31"
"27068","B06U22","2009-09-11","01:23:14","113.87475","22.57245","51","1","31"
"27069","B06U22","2009-09-11","01:23:34","113.87154","22.57459","85","1","31"
"27070","B06U22","2009-09-11","01:23:54","113.86806","22.57702","74","1","31"
"27071","B06U22","2009-09-11","01:24:14","113.86525","22.57925","59","1","31"
"27072","B06U22","2009-09-11","01:24:34","113.86397","22.5808","29","1","31"
"27073","B06U22","2009-09-11","01:24:54","113.8652","22.58229","29","1","31"
"27074","B06U22","2009-09-11","01:25:14","113.86555","22.58257","0","1","31"
"27075","B06U22","2009-09-11","01:25:34","113.86558","22.58253","0","1","31"
"27076","B06U31","2009-09-11","00:41:38","113.88348","22.78168","53","1","31"
"27077","B06U31","2009-09-11","00:42:00","113.88476","22.78118","0","1","31"
"27078","B06U31","2009-09-11","00:42:20","113.88474","22.78119","0","1","31"
"27079","B06U31","2009-09-11","00:42:40","113.88516","22.78103","31","1","31"
"27080","B06U31","2009-09-11","00:43:00","113.88747","22.78015","37","1","31"
"27081","B06U31","2009-09-11","00:43:20","113.88804","22.77989","0","1","31"
"27082","B06U31","2009-09-11","00:43:41","113.88846","22.77973","29","1","31"
"27083","B06U31","2009-09-11","00:44:01","113.89103","22.77875","40","1","31"
"27084","B06U31","2009-09-11","00:44:21","113.8932","22.77748","57","1","31"
