"","or_lon","or_lat","dest_lon","dest_lat"
"606",114.06695,22.52548,114.05824,22.52757
"607",113.86253,22.62335,113.92627,22.52345
"608",113.86068,22.62408,113.9756,22.5633
"609",114.07853,22.54077,114.10596,22.54437
"610",114.11805,22.54363,114.12957,22.5615
"611",114.08807,22.54528,114.10332,22.57315
"612",114.08009,22.54043,114.02385,22.53135
"613",114.11523,22.55392,114.11355,22.54037
"614",114.05045,22.52808,114.051,22.52748
"615",114.07833,22.5343,114.08182,22.55133
"616",114.12119,22.54337,114.10357,22.54022
"617",114.07373,22.53752,114.0735,22.53687
"618",114.12051,22.54248,114.12273,22.54945
"619",114.04235,22.52933,114.0424,22.52937
"620",114.04187,22.53068,114.08645,22.57065
"621",114.08624,22.5666,114.04897,22.52122
"622",113.92361,22.48827,113.91245,22.50473
"623",113.91138,22.48807,113.92385,22.52958
"624",114.10425,22.5532,114.11275,22.60033
"625",114.11073,22.58738,114.09952,22.5427
"626",114.1077,22.54867,114.11008,22.54422
"627",114.11572,22.55805,114.11725,22.54512
"628",114.08411,22.54897,114.10361,22.53803
"629",113.8237,22.64862,114.08397,22.55492
"630",113.94977,22.57172,114.18279,22.55705
"631",114.17692,22.56078,114.17057,22.56312
"632",114.06329,22.53127,114.04874,22.5372
"633",114.061,22.52583,114.04273,22.52742
"634",114.06284,22.52607,114.06057,22.53183
"635",113.97157,22.5393,113.97227,22.5397
"636",114.05645,22.52162,114.06,22.52363
"637",114.05793,22.52357,114.05798,22.53703
"638",114.0564,22.52253,114.05273,22.53042
"639",113.93092,22.5197,113.923,22.4977
"640",113.92799,22.52217,113.92453,22.53028
"641",114.06288,22.5298,114.06278,22.53657
"642",114.0672,22.52482,114.11165,22.53427
"643",114.06767,22.52397,114.13715,22.55095
"644",114.04884,22.53728,114.06305,22.53882
"645",114.04495,22.53732,114.02763,22.53925
"646",114.04162,22.53087,114.05898,22.5285
"647",114.06737,22.52647,114.1211,22.54328
"648",114.1198,22.54363,114.09185,22.53838
"649",114.1288,22.55042,114.11942,22.53898
"650",114.12038,22.54235,114.09142,22.54055
"651",113.9108,22.49025,114.06225,22.52612
"652",114.06744,22.52405,114.12112,22.54302
"653",114.0558,22.62333,114.05613,22.6163
"654",114.05777,22.61688,114.04747,22.60417
"655",114.04763,22.60403,114.4497,22.80687
"656",114.44952,22.8065,114.45145,22.79555
"657",114.4517,22.79553,114.45153,22.79555
"658",114.04297,22.52247,114.04297,22.52247
"659",114.04297,22.52247,114.04297,22.52247
"660",114.0657,22.56933,114.0657,22.56933
"661",113.97977,22.53617,113.97977,22.53617
"662",113.97977,22.53617,113.97977,22.53617
"663",114.05123,22.53542,114.03575,22.62067
"664",114.0399,22.61207,114.05106,22.55125
"665",114.05855,22.53602,114.08154,22.54562
"666",114.05572,22.53027,114.0457,22.5304
"667",114.06022,22.5259,114.03893,22.52432
"668",114.18848,22.64285,114.20229,22.66197
"669",114.13928,22.62738,114.12,22.60673
"670",114.11533,22.53515,114.1143,22.57698
"671",114.0984,22.59337,114.09578,22.61032
"672",114.11195,22.56257,114.06416,22.57445
"673",114.11857,22.56377,114.1121,22.58643
"674",114.13043,22.60898,114.05888,22.62955
"675",114.11972,22.55933,114.1216,22.58035
"676",114.11996,22.57915,114.11892,22.57923
"677",114.05987,22.52752,114.0522,22.51443
"678",114.07702,22.53547,114.07847,22.54032
"679",114.0773,22.53633,114.1131,22.54217
"680",114.07851,22.53427,114.03678,22.56587
"681",114.04805,22.53748,114.07133,22.5316
"682",114.05337,22.53513,114.03242,22.57073
"683",114.04618,22.53745,114.04279,22.55668
"684",114.05008,22.53847,114.03553,22.54197
"685",113.90832,22.53123,113.913,22.5392
"686",113.90662,22.53147,113.87335,22.55513
"687",113.885,22.56277,113.90704,22.53232
"688",113.90913,22.53147,113.91942,22.50923
"689",114.08517,22.54905,114.16668,22.56165
"690",114.0918,22.55415,114.08041,22.5577
"691",114.08405,22.54913,114.07738,22.5368
"692",114.10493,22.60938,114.11916,22.60608
"693",114.13892,22.5799,114.13527,22.575
"694",114.13805,22.58018,114.11784,22.56728
"695",114.1055,22.5412,114.11546,22.56327
"696",113.99348,22.52927,113.92976,22.52503
"697",114.04367,22.5975,113.96568,22.55233
"698",114.1142,22.53568,114.12133,22.54347
"699",114.1178,22.54842,114.06837,22.5236
"700",114.0675,22.52457,114.10512,22.53712
"701",114.0673,22.52637,114.0578,22.526
"702",114.06744,22.52423,114.05977,22.52358
"703",114.10498,22.54932,114.06831,22.52365
"704",114.08185,22.5373,114.0828,22.5407
"705",114.0866,22.54067,114.05347,22.58417
"706",114.06803,22.55183,114.08992,22.5605
"707",114.06792,22.5275,114.1157,22.53883
"708",114.06799,22.52378,114.08573,22.54
"709",114.06747,22.52418,114.10942,22.59225
"710",113.81599,22.64663,114.13902,22.62825
"711",114.11277,22.6056,114.10532,22.61213
"712",114.09196,22.54322,114.1088,22.5476
"713",114.04227,22.52192,114.04438,22.54988
"714",114.0454,22.56483,114.05856,22.57593
"715",114.06496,22.57112,114.13102,22.6143
"716",114.10958,22.5889,114.11478,22.59013
"717",114.09116,22.56617,114.09151,22.5477
"718",114.11694,22.60022,114.11338,22.60342
"719",114.12399,22.573,114.1306,22.5787
"720",114.13043,22.58293,114.12987,22.58895
"721",114.03783,22.5237,114.01885,22.52747
"722",114.03888,22.52687,114.06789,22.52358
"723",114.03485,22.52177,114.03228,22.51897
"724",114.0388,22.52535,114.07488,22.55812
"725",114.08413,22.54063,114.1404,22.55445
"726",114.12881,22.57793,114.11189,22.56485
"727",114.08415,22.54927,114.08141,22.5473
"728",114.00587,22.52988,113.96407,22.54473
"729",114.05907,22.52822,114.06845,22.52383
"730",114.05183,22.57102,114.08704,22.55667
"731",114.08398,22.54542,114.07635,22.54312
"732",113.90912,22.51747,113.91527,22.51048
"733",114.01325,22.56073,113.98058,22.5613
"734",113.98237,22.55785,114.03713,22.55233
"735",114.01885,22.52788,114.13588,22.55275
"736",113.91273,22.5195,113.91123,22.519
"737",113.9284,22.50132,113.92823,22.50262
"738",113.91993,22.52697,113.91925,22.52953
"739",114.05413,22.60815,114.0814,22.6282
"740",114.09288,22.63272,114.08852,22.63082
"741",114.06924,22.62343,114.04057,22.60982
"742",114.04785,22.53905,114.12392,22.54602
"743",113.90887,22.48782,113.89792,22.56562
"744",113.92004,22.52667,114.00122,22.52998
"745",114.08363,22.55262,114.04512,22.56745
"746",114.08443,22.56297,114.07793,22.5541
"747",114.09638,22.54333,114.09705,22.54332
"748",114.08317,22.5524,114.09924,22.57777
"749",114.10868,22.61053,114.1081,22.61103
"750",113.91039,22.53082,113.91373,22.49603
"751",113.91029,22.5301,113.92852,22.54882
"752",113.94953,22.57597,113.94877,22.5797
"753",113.951,22.56903,113.91035,22.53003
"754",113.91372,22.53093,113.918,22.52385
"755",113.91039,22.53062,113.992,22.52602
"756",114.1296,22.54683,114.11562,22.56483
"757",114.06817,22.53058,114.07983,22.53635
"758",114.12005,22.54108,114.0481,22.53162
"759",114.06768,22.52388,114.06302,22.51935
"760",114.04295,22.52057,114.0309,22.52395
"761",114.0703,22.53152,114.0895,22.53765
"762",114.12096,22.57668,114.11245,22.60133
"763",114.05957,22.52358,114.126,22.54985
"764",114.12231,22.54525,114.11535,22.5428
"765",113.94096,22.52405,113.94985,22.58495
"766",113.9233,22.5217,113.90884,22.5133
"767",114.07378,22.53933,114.01518,22.54028
"768",114.06351,22.53725,114.0718,22.53862
"769",114.08795,22.54508,114.06222,22.53183
"770",114.04888,22.5493,114.12552,22.5526
"771",114.06747,22.52422,114.03723,22.53048
"772",114.07498,22.53898,114.06503,22.55777
"773",114.07557,22.53888,114.05707,22.5276
"774",114.07557,22.53892,114.07453,22.53972
"775",114.11183,22.54193,114.10889,22.5376
"776",114.11293,22.54235,114.10675,22.5564
"777",114.11338,22.54338,114.12746,22.5711
"778",114.12513,22.57447,114.12558,22.57483
"779",114.1128,22.5427,114.07197,22.53028
"780",114.11453,22.5427,114.08545,22.5374
"781",114.0675,22.52408,114.12917,22.55068
"782",114.067,22.52515,114.12637,22.54512
"783",114.12614,22.5497,114.16087,22.60452
"784",114.12627,22.54967,114.1137,22.54518
"785",114.12617,22.54957,113.99348,22.53083
"786",114.09946,22.55197,114.04878,22.56773
"787",114.10218,22.54267,114.07043,22.5319
"788",114.10173,22.5427,113.99078,22.53075
"789",113.95747,22.53392,113.95374,22.54995
"790",114.13406,22.54812,114.13413,22.54795
"791",114.13441,22.54822,114.10764,22.53735
"792",114.12193,22.54447,114.12675,22.54268
"793",114.12601,22.54765,114.13485,22.56547
"794",114.12452,22.5416,114.17516,22.56822
"795",114.12267,22.54105,114.03355,22.51852
"796",114.11535,22.53493,114.0631,22.52417
"797",114.10045,22.53812,114.12145,22.54372
"798",114.10795,22.57515,114.12192,22.5716
"799",114.07715,22.55308,114.0746,22.5514
"800",114.05788,22.52588,114.06855,22.52397
"801",114.01573,22.5377,114.03986,22.54897
"802",114.08485,22.54063,114.0771,22.53168
"803",114.0863,22.54067,114.09067,22.54158
"804",114.08395,22.54817,114.08387,22.54825
"805",114.12524,22.5533,114.12587,22.54558
"806",114.0631,22.52805,114.06737,22.5194
"807",114.10173,22.61117,114.11703,22.54133
"808",114.10413,22.55348,114.10406,22.56065
"809",113.91787,22.5275,113.91877,22.52742
"810",113.94971,22.54317,113.96001,22.54402
"811",114.1291,22.5613,114.11352,22.54502
"812",114.11493,22.55082,114.1277,22.56005
"813",114.12252,22.55577,114.12212,22.55207
"814",114.12245,22.57162,114.12532,22.57332
"815",114.12373,22.57415,114.11653,22.58238
"816",114.11048,22.54632,114.1097,22.5378
"817",114.03715,22.53063,113.98273,22.5231
"818",114.1125,22.54628,114.1218,22.54285
"819",114.11235,22.5462,114.14323,22.55548
"820",114.1059,22.61678,114.0498,22.5673
"821",114.04743,22.56747,114.03195,22.52995
"822",114.15085,22.59293,114.16077,22.60355
"823",113.96115,22.57178,113.9549,22.57373
"824",113.95067,22.57083,113.95067,22.57083
"825",114.06644,22.53128,114.06644,22.53128
"826",114.06728,22.52407,114.06728,22.52407
"827",114.12244,22.5713,114.10308,22.54465
"828",114.1048,22.54925,113.939,22.52108
"829",114.02914,22.52682,114.10751,22.56702
"830",114.11142,22.53405,114.06592,22.52413
"831",114.07806,22.54025,114.03127,22.62313
"832",114.07868,22.54823,114.05127,22.53517
"833",114.04808,22.5374,114.1388,22.60522
"834",114.11964,22.6112,114.11137,22.61413
"835",114.08413,22.55077,114.1155,22.55703
"836",114.10102,22.55517,114.11658,22.54823
"837",114.1013,22.55563,114.09915,22.58035
"838",114.05382,22.56223,114.08442,22.55823
"839",114.06745,22.52397,114.1585,22.61138
"840",114.13,22.55285,114.11232,22.5464
"841",114.11318,22.54225,114.11246,22.53592
"842",114.11337,22.5423,114.1137,22.5384
"843",114.09945,22.55418,114.0993,22.56122
"844",114.09935,22.55898,114.12086,22.55782
"845",114.11845,22.54003,114.08052,22.55793
"846",114.03468,22.54738,114.0906,22.55933
"847",114.1342,22.55745,114.14651,22.55432
"848",114.12138,22.55182,114.11542,22.55862
"849",114.12151,22.55197,114.10773,22.56753
"850",113.9238,22.51488,113.90405,22.51647
"851",113.92001,22.5236,113.89862,22.55625
"852",113.91814,22.52418,113.91437,22.53597
"853",113.92325,22.51188,113.92239,22.50793
"854",114.0115,22.534,114.01775,22.54167
"855",114.10976,22.53787,114.0867,22.53957
"856",114.059,22.52583,114.06605,22.52397
"857",114.06754,22.52448,114.11808,22.54385
"858",114.09693,22.54017,114.08257,22.54413
"859",114.05707,22.52568,114.1326,22.55037
"860",114.12354,22.54508,114.16373,22.56417
"861",114.10854,22.59318,114.11929,22.59777
"862",114.11822,22.60548,114.12407,22.60872
"863",114.06767,22.52398,114.10257,22.5406
"864",114.08659,22.54932,114.11367,22.5446
"865",114.06763,22.5239,114.11713,22.54692
"866",114.10188,22.5428,114.08244,22.53752
"867",114.07722,22.53698,114.08176,22.53705
"868",114.08411,22.54112,114.0787,22.53493
"869",114.08403,22.54898,114.03719,22.52355
"870",114.1165,22.54475,114.1192,22.54445
"871",114.13375,22.54947,114.11697,22.54523
"872",114.11602,22.543,114.11243,22.54577
"873",113.92442,22.54773,113.88077,22.5689
"874",114.07647,22.57222,114.11317,22.55017
"875",114.10023,22.5552,113.94093,22.52093
"876",113.945,22.5414,113.95924,22.54315
"877",113.97175,22.53988,114.10848,22.54718
"878",113.97033,22.53958,113.96398,22.53477
"879",113.9217,22.489,113.9019,22.51223
"880",114.0709,22.52607,114.0578,22.52745
"881",114.05738,22.52762,114.06838,22.52367
"882",114.01575,22.53773,114.007,22.52972
"883",114.0157,22.53762,114.0183,22.53167
"884",113.94978,22.52395,113.9071,22.51848
"885",114.02365,22.5254,114.0325,22.52313
"886",114.02338,22.52802,114.0684,22.52385
"887",114.05085,22.60497,114.05265,22.58727
"888",114.11163,22.54778,114.04445,22.52605
"889",114.16742,22.56685,114.13645,22.55757
"890",114.11195,22.54763,114.10081,22.62043
"891",114.03935,22.56465,114.03632,22.56297
"892",113.97967,22.55757,113.94209,22.55522
"893",114.1172,22.53962,114.06932,22.53195
"894",114.11197,22.53857,114.12265,22.54963
"895",114.11208,22.58643,114.10822,22.6015
"896",114.11998,22.55822,114.10416,22.55335
"897",114.12003,22.55835,114.10353,22.6223
"898",114.11353,22.54055,114.07743,22.55015
"899",114.07639,22.54907,114.01957,22.5422
"900",114.03632,22.5276,114.02492,22.52833
"901",113.81385,22.65075,113.81385,22.65075
"902",113.81385,22.65075,113.87318,22.56048
"903",113.90465,22.5544,114.03305,22.52965
"904",114.11961,22.54758,114.11355,22.5444
"905",114.11635,22.54588,114.12227,22.55238
"906",114.12297,22.5451,114.1394,22.55335
"907",114.12812,22.54545,114.07898,22.53532
"908",114.0579,22.52753,114.11726,22.53952
"909",114.03188,22.54283,114.03003,22.54323
"910",114.09638,22.54012,114.11668,22.53613
"911",113.91415,22.52997,113.9128,22.52045
"912",114.0675,22.52415,114.06748,22.51917
"913",114.06703,22.52513,114.12389,22.54748
"914",114.12465,22.54793,114.12743,22.55007
"915",114.03335,22.52257,114.1585,22.56675
"916",114.1257,22.54915,114.12579,22.54525
"917",114.0563,22.65327,114.06648,22.57555
"918",114.05415,22.57098,114.06252,22.55797
"919",114.0749,22.54088,114.06229,22.54013
"920",113.95,22.54222,113.92185,22.51797
"921",113.915,22.50767,113.91497,22.50648
"922",114.11353,22.54388,114.11983,22.54183
"923",114.0911,22.54083,114.13437,22.57087
"924",114.1213,22.56153,114.12238,22.56347
"925",114.12235,22.5635,114.1223,22.56345
"926",114.03568,22.56732,114.05092,22.54962
"927",114.07642,22.53177,114.12115,22.55682
"928",114.11273,22.60192,114.1141,22.61182
"929",114.11007,22.55865,114.12137,22.55068
"930",114.09005,22.54715,114.12483,22.55918
"931",114.10703,22.57485,114.03395,22.62695
"932",114.084,22.54715,114.04427,22.5505
"933",114.04017,22.55603,114.04961,22.53728
"934",114.01828,22.54035,114.03747,22.54628
"935",114.12088,22.5569,114.1166,22.54762
"936",114.15862,22.60773,114.07774,22.53298
"937",114.06754,22.52447,114.01733,22.64943
"938",114.11457,22.58217,114.11256,22.5854
"939",114.11152,22.62333,114.1089,22.6274
"940",114.11279,22.60962,114.11692,22.6009
"941",114.10725,22.60125,114.09998,22.60588
"942",114.05138,22.52992,114.06595,22.53122
"943",114.08862,22.53755,114.12015,22.54155
"944",114.02403,22.52597,113.98417,22.5368
"945",114.10225,22.5484,114.13015,22.55248
"946",114.05797,22.54982,114.05552,22.57118
"947",114.02843,22.56805,114.0808,22.55817
"948",113.9491,22.54372,113.95105,22.5443
"949",113.98157,22.54635,113.9637,22.54395
"950",113.97393,22.52297,113.92537,22.50492
"951",114.03367,22.51845,114.06855,22.52423
"952",114.03367,22.51847,114.03362,22.51848
"953",114.03405,22.51805,114.11826,22.54022
"954",114.0657,22.52333,114.0604,22.51767
"955",114.06712,22.5249,114.06834,22.53215
"956",114.05448,22.52592,114.11795,22.54367
"957",114.11102,22.58657,114.11622,22.57745
"958",114.1162,22.58852,114.12853,22.58552
"959",113.97305,22.56043,113.97768,22.5611
"960",113.94952,22.54337,113.9637,22.54752
"961",113.93027,22.52825,113.92577,22.49495
"962",113.90825,22.49017,113.91946,22.5024
"963",114.06192,22.52972,114.04283,22.55888
"964",114.0817,22.5382,114.07753,22.5365
"965",114.11417,22.54215,114.16672,22.56172
"966",114.12915,22.55065,114.13187,22.54462
"967",113.91171,22.48935,113.91987,22.53209
"968",114.0583,22.53762,114.05151,22.53753
"969",113.91946,22.53087,113.92004,22.52762
"970",113.91348,22.49645,113.91346,22.53122
"971",113.91364,22.49824,113.8901,22.50138
"972",113.91373,22.49824,113.92336,22.49105
"973",114.04813,22.53747,114.13565,22.61487
"974",113.92731,22.53575,113.96347,22.54961
"975",113.93468,22.52198,113.82195,22.67449
"976",113.92307,22.54278,113.98646,22.66932
"977",114.07221,22.53899,114.06868,22.53873
"978",114.08819,22.54337,114.06846,22.5239
"979",114.11953,22.55957,114.11829,22.54361
"980",114.04755,22.60366,114.03378,22.60789
"981",114.04349,22.60466,114.08419,22.57068
"982",114.09689,22.56045,114.11243,22.59279
"983",114.12059,22.59832,114.129,22.60895
"984",113.89944,22.56139,114.12392,22.54576
"985",114.0718,22.55822,114.05588,22.57104
"986",114.04874,22.56758,114.04228,22.55986
"987",114.05846,22.57112,114.02065,22.66341
"988",114.03465,22.55536,113.88233,22.57734
"989",114.10475,22.54924,114.12566,22.55262
"990",114.01431,22.54943,114.04958,22.5665
"991",114.09927,22.54358,113.91959,22.5304
"992",113.96152,22.53831,114.10712,22.61243
"993",114.1111,22.55866,114.11452,22.59909
"994",114.11025,22.55862,114.04025,22.52213
"995",114.08305,22.54921,114.05844,22.52762
"996",114.08356,22.54926,114.07387,22.53777
"997",113.91991,22.53709,113.92305,22.5549
"998",113.91988,22.53395,113.92404,22.49485
"999",113.92406,22.50456,113.92632,22.49014
"1000",113.97084,22.53911,113.97975,22.53581
"1001",113.95087,22.54497,113.89741,22.57364
"1002",113.92204,22.51642,113.92271,22.52005
"1003",113.9221,22.51772,113.86826,22.58131
"1004",114.11732,22.53931,113.98635,22.52394
"1005",113.89815,22.56338,113.9496,22.57543
"1006",113.91742,22.52128,113.949,22.54407
"1007",113.92063,22.52028,113.97407,22.59463
"1008",113.94728,22.58388,113.97225,22.53977
"1009",114.11438,22.53487,114.11438,22.53487
"1010",114.06772,22.52388,114.11577,22.53897
"1011",114.0678,22.52383,114.09708,22.54117
"1012",113.91818,22.50598,113.91818,22.50598
"1013",113.91818,22.50598,113.91818,22.50598
"1014",114.04395,22.54452,114.06274,22.51825
"1015",114.04998,22.52755,114.05804,22.54603
"1016",114.22677,22.54895,114.226,22.5539
"1017",114.03098,22.52678,114.06068,22.52233
"1018",114.09505,22.55495,114.08952,22.5592
"1019",114.03038,22.54072,114.10795,22.5478
"1020",114.09119,22.54273,114.11518,22.5355
"1021",114.11694,22.55035,114.12327,22.56678
"1022",114.1076,22.56912,114.11785,22.55212
"1023",114.08738,22.54073,114.0895,22.54095
"1024",114.12399,22.57917,114.12532,22.57952
"1025",114.05845,22.52737,114.06855,22.52408
"1026",114.05817,22.52748,114.12203,22.54648
"1027",114.10322,22.55848,114.1078,22.56777
"1028",114.08425,22.5423,114.07745,22.53788
"1029",114.11083,22.54262,114.09779,22.53832
"1030",114.1154,22.53958,114.12035,22.54425
"1031",114.11405,22.53923,114.22107,22.55483
"1032",114.11415,22.539,114.13002,22.54828
"1033",114.10408,22.56205,114.11388,22.58765
"1034",114.0516,22.5257,114.04058,22.53248
"1035",114.03177,22.5434,114.06429,22.53755
"1036",114.0765,22.5432,114.05444,22.56968
"1037",113.92027,22.67062,113.91623,22.50138
"1038",114.10498,22.55053,114.11795,22.54107
"1039",114.09074,22.5433,114.08493,22.55007
"1040",114.07823,22.54625,113.90003,22.58342
"1041",114.11453,22.5387,114.0685,22.52398
"1042",114.11317,22.53778,114.1297,22.54697
"1043",114.11363,22.53818,114.13573,22.56665
"1044",114.11317,22.53817,114.11887,22.54055
"1045",114.11292,22.53805,114.0888,22.54453
"1046",114.04172,22.56327,114.12614,22.6109
"1047",114.04874,22.56717,114.0446,22.56145
"1048",113.92872,22.55357,113.8178,22.64808
"1049",113.81733,22.64527,114.08632,22.55367
"1050",113.81612,22.64877,113.8973,22.7785
"1051",113.89896,22.76527,113.90723,22.72093
"1052",114.09195,22.56483,114.11297,22.59927
"1053",114.11237,22.54742,114.1117,22.54555
"1054",114.10267,22.55262,114.13287,22.54902
"1055",114.12538,22.54517,114.13628,22.54488
"1056",114.12132,22.5442,114.07204,22.53707
"1057",114.11152,22.54802,114.10765,22.56925
"1058",114.1104,22.54807,114.10921,22.53748
"1059",114.11095,22.54805,114.06343,22.53925
"1060",114.1121,22.5477,114.1265,22.54973
"1061",114.06857,22.52998,114.17543,22.56247
"1062",114.05922,22.5257,114.06541,22.52013
"1063",114.07708,22.53573,114.08137,22.55368
"1064",114.02908,22.52658,114.00958,22.54513
"1065",113.98143,22.53648,113.9145,22.5379
"1066",113.92078,22.52012,113.90884,22.51662
"1067",114.07305,22.5318,114.04262,22.53418
"1068",114.09103,22.54325,114.09922,22.56227
"1069",113.97498,22.53747,113.97605,22.53682
"1070",114.05887,22.52755,114.05904,22.53397
"1071",114.10046,22.55527,114.13374,22.55707
"1072",114.12589,22.5456,114.10249,22.53893
"1073",114.11687,22.54552,114.11493,22.56017
"1074",114.032,22.81082,113.9931,22.84383
"1075",114.11715,22.55118,114.125,22.55352
"1076",114.11795,22.56732,114.11459,22.60075
"1077",114.05552,22.51385,114.04117,22.52353
"1078",113.98528,22.5503,114.05178,22.51365
"1079",114.04747,22.53155,114.01891,22.52737
"1080",114.04953,22.53697,114.10387,22.54917
"1081",114.12117,22.54357,114.10635,22.54455
"1082",114.1359,22.55295,114.0498,22.53655
"1083",114.13573,22.55055,114.16528,22.56833
"1084",114.13443,22.6104,114.13327,22.56713
"1085",114.13188,22.56208,114.13464,22.56505
"1086",114.04508,22.54518,113.97553,22.53715
"1087",114.03813,22.56298,114.12687,22.5759
"1088",113.91019,22.48743,113.91965,22.4901
"1089",113.90862,22.48738,114.03622,22.55872
"1090",114.06752,22.52448,114.11983,22.5411
"1091",114.0909,22.53868,114.13153,22.54858
"1092",114.09597,22.53998,114.10503,22.53755
"1093",114.04187,22.53078,114.06852,22.52393
"1094",114.08765,22.55917,114.07667,22.54302
"1095",114.08762,22.5611,114.05817,22.52537
"1096",114.08767,22.55917,114.10484,22.54925
"1097",114.05093,22.53138,114.06602,22.52517
"1098",114.04025,22.52713,114.03153,22.52167
"1099",114.03063,22.5223,114.0685,22.52372
"1100",114.03065,22.5223,114.06848,22.52373
"1101",114.11356,22.53432,114.06868,22.52368
"1102",114.06712,22.52495,114.1078,22.54865
"1103",114.08152,22.54333,113.91877,22.54692
"1104",114.03088,22.54043,114.0513,22.52877
"1105",114.04785,22.53762,114.03864,22.52442
"1106",114.12497,22.55947,114.15884,22.56035
"1107",114.12615,22.54462,114.14178,22.68593
"1108",114.13454,22.56515,114.13251,22.56512
"1109",114.12378,22.54713,114.08127,22.54535
"1110",114.11695,22.53938,114.11577,22.54283
"1111",114.11707,22.53967,114.12106,22.54772
"1112",114.11868,22.53772,114.064,22.53812
"1113",114.11829,22.53747,114.10885,22.5415
"1114",113.9232,22.53357,113.91407,22.5227
"1115",114.11353,22.5342,114.10632,22.55313
"1116",114.08569,22.549,114.04102,22.51598
"1117",114.06088,22.52093,114.08208,22.54262
"1118",114.08332,22.54693,114.08428,22.5457
"1119",114.10928,22.5434,114.12922,22.55062
"1120",114.0513,22.53308,114.05133,22.52857
"1121",114.11526,22.54272,114.12783,22.55058
"1122",114.1124,22.54425,114.15832,22.56515
"1123",114.11135,22.5431,114.11787,22.5414
"1124",114.12725,22.5548,114.11183,22.59278
"1125",114.11565,22.60187,114.12293,22.57642
"1126",114.031,22.52378,114.11843,22.56565
"1127",114.1222,22.56425,114.13721,22.58042
"1128",114.01765,22.54263,114.02716,22.54582
"1129",114.05087,22.54942,114.04392,22.55047
"1130",113.9169,22.53683,113.95033,22.5439
"1131",113.93405,22.54267,113.92145,22.51818
"1132",114.03035,22.52265,114.06842,22.52365
"1133",114.03059,22.52233,114.06715,22.52385
"1134",114.03063,22.52225,114.06017,22.53137
"1135",114.11303,22.57633,114.1317,22.58928
"1136",114.11481,22.58857,114.20142,22.6493
"1137",114.1261,22.5481,114.12276,22.57632
"1138",114.01997,22.53615,113.92045,22.52157
"1139",114.11639,22.54582,114.13586,22.58092
"1140",114.11535,22.60185,114.11747,22.60897
"1141",114.06745,22.56992,114.11858,22.54632
"1142",114.11481,22.54523,114.13316,22.5632
"1143",114.11472,22.54607,114.11318,22.54485
"1144",114.11673,22.54378,114.11372,22.53793
"1145",114.11996,22.54443,114.15885,22.61082
"1146",114.16808,22.63603,114.15248,22.62422
"1147",114.06128,22.53182,114.04998,22.53517
"1148",114.0325,22.52582,114.06855,22.52397
"1149",113.91969,22.53192,113.91973,22.53857
"1150",113.91012,22.52943,114.03291,22.5198
"1151",114.03395,22.52863,114.07758,22.54332
"1152",114.10745,22.55115,114.06778,22.53198
"1153",113.81685,22.64565,113.9213,22.49717
"1154",114.06748,22.52457,114.12566,22.5525
"1155",114.11974,22.53828,114.07208,22.52882
"1156",114.067,22.52527,114.11916,22.5391
"1157",113.81565,22.64708,114.08465,22.53772
"1158",114.13686,22.55047,114.13924,22.56423
"1159",114.1197,22.5412,114.11922,22.59538
"1160",114.12003,22.54167,114.13222,22.55462
"1161",114.11995,22.54168,114.16538,22.5665
"1162",114.06149,22.64438,114.0317,22.60812
"1163",114.06192,22.5712,114.03925,22.56983
"1164",114.07453,22.53975,114.10976,22.57613
"1165",114.08456,22.54705,114.1026,22.53885
"1166",114.08681,22.541,113.97025,22.5399
"1167",114.0827,22.55812,114.09932,22.55567
"1168",114.07857,22.55492,114.05647,22.5236
"1169",114.08672,22.54832,114.02105,22.53237
"1170",114.0225,22.5364,114.05087,22.54918
"1171",114.08612,22.54068,114.09185,22.5402
"1172",114.04436,22.55097,114.02808,22.55942
"1173",114.1148,22.541,114.23217,22.56152
"1174",114.22967,22.55657,114.11787,22.6139
"1175",114.10692,22.56092,114.10692,22.56092
"1176",114.0467,22.5593,114.04578,22.55852
"1177",114.11132,22.54163,114.1078,22.54818
"1178",114.09433,22.55855,114.08822,22.54928
"1179",114.09585,22.54013,114.09692,22.5401
"1180",114.10117,22.56472,114.06727,22.54377
"1181",114.11878,22.5737,114.1224,22.57027
"1182",114.1131,22.54665,113.9762,22.5488
"1183",114.21255,22.6611,114.20927,22.65012
"1184",114.12312,22.54043,114.12675,22.54978
"1185",114.11718,22.53987,114.06825,22.52363
"1186",114.06805,22.52862,114.04875,22.56718
"1187",114.11533,22.55888,114.09468,22.55473
"1188",114.08413,22.5488,114.07962,22.53628
"1189",114.0768,22.53573,114.06316,22.54043
"1190",114.08302,22.54357,114.0627,22.5376
"1191",113.98105,22.53608,113.9539,22.54347
"1192",114.07753,22.5363,114.05128,22.5111
"1193",113.88973,22.58922,113.90655,22.5645
"1194",113.90548,22.55337,113.9253,22.52835
"1195",113.9638,22.54442,114.02143,22.53647
"1196",114.1353,22.61203,114.12669,22.6131
"1197",114.11635,22.56693,114.12292,22.57848
"1198",114.14755,22.5439,114.12399,22.5457
"1199",114.11457,22.54483,114.10838,22.54753
"1200",114.11555,22.54433,114.04895,22.53147
"1201",114.10343,22.57327,114.0935,22.57257
"1202",114.01234,22.53223,113.91848,22.55142
"1203",113.89574,22.5751,114.04342,22.5432
"1204",114.0947,22.5641,114.08805,22.54337
"1205",114.04803,22.53353,114.06313,22.53703
