"","taxi_no","avg_fare_per_trip","total_fare"
"4667","B509A7",2.64,15.84
"4668","B08R95",2.76,22.08
"4669","B49F12",2.88,17.28
"4670","B77X62",2.49,19.92
"4671","B33A30",12.76,25.52
"4672","B24K78",2.59636363636364,28.56
"4673","B72F45",2.52,15.12
"4674","B02T63",2.544,12.72
"4675","B46A71",12.8,115.2
"4676","BYV290",2.51833333333333,15.11
"4677","B17F58",2.49,19.92
"4678","BBV367",2.60571428571429,18.24
"4679","BGR540",3.12,6.24
"4680","B53K77",2.76,16.56
"4681","B929D9",2.76,11.04
"4682","B848D7",2.91428571428571,20.4
"4683","B54Z75",3.12,3.12
"4684","B816A6",12.76,51.04
"4685","B19R01",2.62153846153846,34.08
"4686","B76F35",2.688,13.44
"4687","B69V77",2.688,26.88
"4688","BHV719",2.60571428571429,18.24
"4689","B644C7",2.64,23.76
"4690","B50E16",12.58,100.64
"4691","B40F21",2.50285714285714,17.52
"4692","B06F20",2.56,23.04
"4693","B90F75",2.76,27.6
"4694","B09G57",2.64,7.92
"4695","B09G66",2.67,21.36
"4696","B38U07",2.85,22.8
"4697","BBU352",2.56,23.04
"4698","B21U53",2.85,22.8
"4699","B51W18",2.85,22.8
"4700","BMZ776",2.58,10.32
"4701","B46E77",12.64,75.84
"4702","BKQ087",2.58,10.32
"4703","B50E08",12.6057142857143,88.24
"4704","BGN143",12.64,75.84
"4705","B77E96",2.76,16.56
"4706","B33K72",2.832,28.32
"4707","B33K99",2.64,7.92
"4708","B36G29",2.58,10.32
"4709","BJD572",2.544,25.44
"4710","B80W68",2.52,15.12
"4711","B09G95",3.12,9.36
"4712","B10E79",2.544,12.72
"4713","B840D3",2.64,7.92
"4714","B52K69",2.56,23.04
"4715","B834A7",12.6057142857143,88.24
"4716","B78X17",2.67,21.36
"4717","BBQ808",2.50285714285714,17.52
"4718","B59D32",12.56,113.04
"4719","B48G38",2.544,12.72
"4720","B67G78",2.64,15.84
"4721","B25K62",2.52,15.12
"4722","B05S57",12.52,75.12
"4723","B49W01",2.52,15.12
"4724","BGN741",12.688,63.44
"4725","B19G77",2.56,23.04
"4726","B10G66",2.50285714285714,17.52
"4727","B64U28",2.60571428571429,18.24
"4728","B772C5",2.616,26.16
"4729","BGA003",2.76,5.52
"4730","B875D0",12.5028571428571,87.52
"4731","B33U15",2.76,11.04
"4732","B35U72",2.64,7.92
"4733","BBY413",2.52,15.12
"4734","B27U53",2.88,34.56
"4735","B716D5",2.70857142857143,18.96
"4736","BFJ976",13.12,13.12
"4737","B54Z15",2.64,7.92
"4738","BGG860",2.49,19.92
"4739","B13K99",2.70857142857143,18.96
"4740","B41V33",3.12,6.24
"4741","B784D7",2.976,14.88
"4742","B438E7",2.544,12.72
"4743","B75F07",2.688,26.88
"4744","BWG050",2.49,19.92
"4745","BKL116",2.544,12.72
"4746","B28P07",12.76,76.56
"4747","B90E47",3.01714285714286,21.12
"4748","B77E61",2.67,21.36
"4749","B65Z48",2.64,7.92
"4750","B47P12",2.58,10.32
"4751","BWG035",2.70857142857143,18.96
"4752","BBV329",2.64,7.92
"4753","BFJ015",12.48,112.32
"4754","B525A0",2.544,12.72
"4755","B48W22",2.544,12.72
"4756","B563E5",2.76,11.04
"4757","B85R48",2.72,24.48
"4758","B53F95",2.70857142857143,18.96
"4759","B71W87",12.52,75.12
"4760","B35U45",2.64,7.92
"4761","B67G50",2.48,22.32
"4762","B23P35",12.76,51.04
"4763","BYV096",2.70428571428571,18.93
"4764","BQH983",2.64,7.92
"4765","B40W93",2.688,13.44
"4766","B54Z20",2.50285714285714,17.52
"4767","BKQ317",2.50285714285714,17.52
"4768","B61N80",12.48,112.32
"4769","B05P33",2.49,19.92
"4770","BFZ515",2.58,10.32
"4771","BBU453",2.688,13.44
"4772","B50A73",12.544,62.72
"4773","B25K28",2.544,12.72
"4774","B87W28",2.544,12.72
"4775","B52W52",2.76,5.52
"4776","B26V01",12.58,100.64
"4777","BGA037",2.48,22.32
"4778","BTV703",2.58,20.64
"4779","B72F40",2.544,25.44
"4780","B24P23",12.58,100.64
"4781","B10G35",2.50285714285714,17.52
"4782","BFZ606",2.76,16.56
"4783","B32K43",2.49,19.92
"4784","B556E8",2.58,10.32
"4785","B17K26",2.49,19.92
"4786","BKZ559",2.58,20.64
"4787","B01F40",2.52,15.12
"4788","B41F08",2.58,20.64
"4789","B78X73",2.50285714285714,17.52
"4790","B54X15",2.56615384615385,33.36
"4791","B04F23",2.544,25.44
"4792","BFH692",12.6618181818182,139.28
"4793","B31A97",12.64,113.76
"4794","B74X85",2.544,25.44
"4795","BGD887",2.58,10.32
"4796","B71W70",2.976,14.88
"4797","BHJ489",2.94,11.76
"4798","B00G53",2.88,8.64
"4799","B564E2",2.50285714285714,17.52
"4800","BKZ560",2.64,15.84
"4801","B795E3",2.472,24.72
"4802","BWG038",3.12,9.36
"4803","B98Q56",2.64,23.76
"4804","B08R62",2.60571428571429,18.24
"4805","B10G79",2.88,17.28
"4806","B73W78",12.67,101.36
"4807","B07F02",2.688,13.44
"4808","B34G36",2.52,15.12
"4809","BFJ988",12.52,75.12
"4810","B26K51",2.52,15.12
"4811","BKX329",2.56,23.04
"4812","B72W56",2.544,12.72
"4813","B08F47",2.49,19.92
"4814","B55X70",2.64,7.92
"4815","BYV791",2.51833333333333,15.11
"4816","B560E0",2.70857142857143,18.96
"4817","BQG579",2.64,15.84
"4818","B18F62",2.50285714285714,17.52
"4819","B72M17",2.58,10.32
"4820","B73W12",2.81142857142857,19.68
"4821","B44X78",2.544,12.72
"4822","BKZ427",2.59636363636364,28.56
"4823","B80W55",2.88,8.64
"4824","B58W07",2.50285714285714,17.52
"4825","B85W43",2.58,20.64
"4826","BGA068",2.49,19.92
"4827","B31U46",2.64,15.84
"4828","B16U40",2.544,12.72
"4829","BHJ486",2.76,5.52
"4830","BFZ469",2.76,11.04
"4831","B43W35",2.64,15.84
"4832","BTV791",2.52,15.12
"4833","B98Q35",2.46545454545455,27.12
"4834","B99P32",2.60571428571429,18.24
"4835","B06F37",2.76,16.56
"4836","B34U23",2.88,8.64
"4837","B19T58",2.4,12
"4838","BFJ011",12.4,74.4
"4839","B37X79",2.4,14.4
"4840","B782E2",2.64,15.84
"4841","B04R40",2.472,24.72
"4842","BFZ471",2.4,16.8
"4843","BBQ895",2.76,11.04
"4844","B24F93",2.4,9.6
"4845","B33W81",2.4,19.2
"4846","BFZ547",2.48,22.32
"4847","B47U73",2.4,12
"4848","BKZ577",2.688,13.44
"4849","B816D7",2.66181818181818,29.28
"4850","B58W62",2.4,14.4
"4851","BTV403",2.4,7.2
"4852","BFJ032",12.4,74.4
"4853","BTV662",2.4,16.8
"4854","B63Z83",2.4,9.6
"4855","BWG726",2.4,14.4
"4856","B50E28",12.4,111.6
"4857","B22P42",12.4,136.4
"4858","B33A70",12.4,99.2
"4859","B25K50",2.4,7.2
"4860","B01T19",2.4,9.6
"4861","BKP705",2.4,14.4
"4862","B083E8",2.4,4.8
"4863","B77E80",2.4,12
"4864","BHA902",2.4,16.8
"4865","B33A25",12.4,86.8
"4866","BBV362",2.4,7.2
"4867","B43V99",2.4,12
"4868","BLA027",2.70857142857143,18.96
"4869","B10K46",2.56,23.04
"4870","B28K10",2.688,13.44
"4871","B09G71",2.688,13.44
"4872","BTV438",2.56,23.04
"4873","B780E2",2.88,8.64
"4874","B43W91",2.58,20.64
"4875","B28F69",2.64,15.84
"4876","B819E2",2.48,22.32
"4877","B34G27",2.49,19.92
"4878","BTW080",2.52,15.12
"4879","B53W41",2.688,13.44
"4880","B14U77",2.76,27.6
"4881","B94Z02",12.58,100.64
"4882","B809E8",2.4,12
"4883","BBY446",2.4,16.8
"4884","B41X63",2.52,15.12
"4885","B19R93",2.4,14.4
"4886","B28F96",2.4,12
"4887","BGN390",12.4,111.6
"4888","BWG051",2.4,14.4
"4889","B06F32",2.4,14.4
"4890","B56X38",2.4,14.4
"4891","B162F3",2.4,4.8
"4892","B76F48",2.4,19.2
"4893","B15F87",2.4,14.4
"4894","B64X82",2.4,12
"4895","B47X37",2.4,12
"4896","B86R43",2.4,16.8
"4897","B71W12",12.4,49.6
"4898","B04F37",2.4,19.2
"4899","BGD472",2.4,9.6
"4900","B53K47",2.4,16.8
"4901","B39X43",2.4,9.6
"4902","BKP696",2.4,16.8
"4903","B33C77",2.4,12
"4904","B43F02",2.58,20.64
"4905","B06F80",2.50285714285714,17.52
"4906","B62E38",2.64,31.68
"4907","B06F06",2.58,10.32
"4908","B51F38",2.4,7.2
"4909","B9L938",2.4,12
"4910","B10G30",2.4,7.2
"4911","B76F78",2.4,19.2
"4912","B59E06",12.5028571428571,87.52
"4913","B11K61",2.60571428571429,18.24
"4914","B88W51",2.4,12
"4915","B46E03",12.4,62
"4916","B89W00",2.60571428571429,18.24
"4917","B11F20",2.4,14.4
"4918","BTV866",2.4,12
"4919","B8L088",2.60571428571429,18.24
"4920","B53K16",2.4,12
"4921","BGC192",2.50285714285714,17.52
"4922","BGS582",2.4,12
"4923","B774C5",12.4,124
"4924","B77E09",2.4,9.6
"4925","B85W20",2.52,15.12
"4926","BWG095",2.4,57.6
"4927","BBQ295",12.4,49.6
"4928","B07F25",2.64,23.76
"4929","BQG678",2.4,12
"4930","B04F90",2.4,21.6
"4931","B894D9",3.12,6.24
"4932","BTV665",2.64,15.84
"4933","B56X52",2.4,14.4
"4934","B11K06",2.56,23.04
"4935","B28P27",12.4,86.8
"4936","B06G78",2.4,14.4
"4937","B64U80",2.4,21.6
"4938","B483E7",2.4,9.6
"4939","B19G70",2.4,28.8
"4940","BKQ082",2.4,14.4
"4941","BLS499",2.4,16.8
"4942","B35W51",2.4,14.4
"4943","BHA670",2.4,2.4
"4944","B442E5",2.4,7.2
"4945","B06F61",2.4,9.6
"4946","BGH060",2.46,29.52
"4947","B79A67",2.4,14.4
"4948","B07T03",2.4,19.2
"4949","B84E07",2.50285714285714,17.52
"4950","B55X22",2.4,19.2
"4951","BBQ091",12.4,24.8
"4952","B737E5",2.4,21.6
"4953","B70A43",2.4,19.2
"4954","BGG649",2.4,19.2
"4955","BWG018",2.4,7.2
"4956","B18F18",2.4,21.6
"4957","B19G55",2.4,14.4
"4958","BFE169",2.4,21.6
"4959","BFZ473",2.4,12
"4960","B49W08",2.70857142857143,18.96
"4961","BHV782",2.4,7.2
"4962","B65P26",12.4,99.2
"4963","B59E16",12.4,74.4
"4964","B51W82",2.4,7.2
"4965","B57K08",2.50285714285714,17.52
"4966","B53K46",2.64,15.84
"4967","B47U42",2.64,15.84
"4968","B63G79",2.544,25.44
"4969","B81B92",2.47888888888889,22.31
"4970","BGR575",2.49,19.92
"4971","B59L77",2.48,22.32
"4972","BKZ592",2.58,20.64
"4973","B13K53",2.64,23.76
"4974","B10G26",2.4,12
"4975","B43F48",2.4,12
"4976","B79A02",2.4,14.4
"4977","BBV218",2.4,16.8
"4978","B538E9",2.4,12
"4979","B31W70",2.4,19.2
"4980","B07F22",2.4,14.4
"4981","BBQ946",2.4,19.2
"4982","BWG089",2.544,25.44
"4983","B86W81",2.52,15.12
"4984","BBQ099",12.4,74.4
"4985","BWG736",2.4,24
"4986","B90P99",2.4,16.8
"4987","B46E30",12.4,99.2
"4988","B56L65",2.4,14.4
"4989","B50X39",2.4,12
"4990","B14K85",2.4,26.4
"4991","B785E6",2.4,24
"4992","B27F56",2.4,12
"4993","BTV596",2.4,9.6
"4994","B41U46",2.4,12
"4995","B40F20",2.50285714285714,17.52
"4996","BXW147",12.4,99.2
"4997","BGS513",2.53090909090909,27.84
"4998","BJC930",2.58,10.32
"4999","BJD773",2.4,7.2
"5000","B50A32",12.4,62
"5001","B642E1",2.52,15.12
"5002","BFZ407",2.4,16.8
"5003","B34X13",12.4,99.2
"5004","B06F76",2.4,19.2
"5005","BFE155",2.4,21.6
"5006","B98Q58",2.4,12
"5007","B21F63",2.4,14.4
"5008","BYU492",2.48875,19.91
"5009","B787A3",12.4,62
"5010","B40P25",12.4,74.4
"5011","BNE870",2.4,12
"5012","B49F93",2.52,15.12
"5013","BGA089",2.4,12
"5014","BFZ885",2.4,19.2
"5015","BNE839",2.4,16.8
"5016","BGA021",2.4,16.8
"5017","BQG695",2.4,14.4
"5018","B77E62",2.4,14.4
"5019","BTV440",2.4,14.4
"5020","B35X26",12.58,100.64
"5021","BTV220",2.4,14.4
"5022","B24P15",12.58,100.64
"5023","BKQ042",2.4,14.4
"5024","B826D7",2.4,7.2
"5025","B21P96",12.4,99.2
"5026","B80A07",2.4,12
"5027","BKZ620",2.4,12
"5028","B32A00",12.4,49.6
"5029","B04R96",2.59636363636364,28.56
"5030","B76B37",2.4,16.8
"5031","B07R87",12.4,99.2
"5032","BGG681",2.4,16.8
"5033","B48W69",2.4,19.2
"5034","BWG986",2.4,14.4
"5035","B815E9",2.50285714285714,17.52
"5036","BLS103",2.4,16.8
"5037","B72W17",2.58,10.32
"5038","B46D02",12.7085714285714,177.92
"5039","BKZ537",2.50285714285714,17.52
"5040","B34G68",2.4,9.6
"5041","BGA173",2.48,22.32
"5042","B02S37",12.7085714285714,88.96
"5043","BLS885",2.4,16.8
"5044","BLS829",2.4,14.4
"5045","B20S41",2.05714285714286,14.4
"5046","BFH530",12.4,24.8
"5047","B62S22",2.4,14.4
"5048","B47X79",2.4,9.6
"5049","B67E06",2.4,24
"5050","B11G85",2.4,14.4
"5051","B40P32",12.4,37.2
"5052","B01T58",2.4,12
"5053","BBQ928",2.4,12
"5054","B45W85",2.832,14.16
"5055","BQG570",2.58,10.32
"5056","BKX151",2.544,12.72
"5057","B850D8",12.88,38.64
"5058","B57D03",12.4,86.8
"5059","B78X92",2.4,16.8
"5060","BBS309",2.49,19.92
"5061","BGU413",2.4,26.4
"5062","B85W32",2.4,24
"5063","BYV715",2.396,11.98
"5064","B63U17",2.4,16.8
"5065","B04G92",2.50285714285714,17.52
"5066","B97G85",2.4,16.8
"5067","BQG593",2.4,9.6
"5068","B40F35",2.4,21.6
"5069","B826E6",2.4,12
"5070","BGG607",2.4,12
"5071","B51A72",12.4,37.2
"5072","B37K82",2.4,12
"5073","BWG949",2.4,21.6
"5074","B15K83",2.4,9.6
"5075","B19E88",2.4,7.2
"5076","B51D50",12.4,37.2
"5077","B194E7",2.58,10.32
"5078","BYV243",2.4,14.4
"5079","BNE409",2.4,14.4
"5080","B33C76",2.4,9.6
"5081","B07T95",2.4,9.6
"5082","B28P29",12.58,50.32
"5083","B77F47",2.688,13.44
"5084","B99F47",2.4,7.2
"5085","B54X27",2.4,16.8
"5086","B05G91",2.4,9.6
"5087","BLS269",2.4,12
"5088","B116A6",2.4,9.6
"5089","B824E8",2.4,24
"5090","B86W77",2.4,9.6
"5091","B103A5",2.76,5.52
"5092","B41E92",12.52,75.12
"5093","BGA065",2.4,14.4
"5094","B44W41",2.4,19.2
"5095","B54X33",2.4,14.4
"5096","B58W72",2.76,5.52
"5097","B08R96",2.4,12
"5098","B91P55",2.4,19.2
"5099","B822E3",2.4,9.6
"5100","BPL056",2.4,12
"5101","B43F19",2.4,12
"5102","B01T77",2.4,14.4
"5103","B19G85",2.50285714285714,17.52
"5104","B78E56",2.64,7.92
"5105","BWF558",2.48,22.32
"5106","BKP639",2.64,15.84
"5107","BLS495",2.52,15.12
"5108","B63N56",12.4,86.8
"5109","B836E3",2.4,12
"5110","BGA059",2.4,21.6
"5111","BWG075",2.4,7.2
"5112","B28U21",2.76,5.52
"5113","B896D0",2.4,9.6
"5114","B891D3",2.4,14.4
"5115","B57Z65",2.4,7.2
"5116","B61U72",2.4,16.8
"5117","B069E7",2.4,7.2
"5118","BKQ081",2.4,9.6
"5119","B67E43",2.4,21.6
"5120","BGN261",12.4,62
"5121","B07T96",2.4,14.4
"5122","B84F36",2.49,19.92
"5123","BGD482",2.52,15.12
"5124","B53F49",2.76,5.52
"5125","BGN259",12.52,75.12
"5126","BTV207",2.4,7.2
"5127","BBP642",12.4,24.8
"5128","B44P03",2.4,9.6
"5129","B71W15",12.4,86.8
"5130","B20R70",12.4,62
"5131","B065E3",2.4,12
"5132","BPL920",2.4,16.8
"5133","B84W59",2.4,16.8
"5134","B90P07",2.49,19.92
"5135","B44E70",2.4,9.6
"5136","B26K69",2.4,16.8
"5137","B47U76",2.4,16.8
"5138","B49W89",2.4,12
"5139","B36U22",2.4,12
"5140","B893D0",2.4,12
"5141","B823E8",2.4,12
"5142","B50E38",12.4,49.6
"5143","BHV738",2.4,7.2
"5144","B744C5",12.4,62
"5145","BHV749",2.4,7.2
"5146","BKZ623",2.4,14.4
"5147","BGS506",2.4,21.6
"5148","BQH981",2.4,16.8
"5149","BGN710",12.4,74.4
"5150","B76F41",2.4,16.8
"5151","BTV570",2.4,9.6
"5152","B11G79",2.4,7.2
"5153","BX228N",12.4,74.4
"5154","BKP567",2.4,19.2
"5155","B37K80",2.4,14.4
"5156","B45E49",12.4,24.8
"5157","BGA085",2.4,12
"5158","B19T73",2.4,9.6
"5159","BFH849",12.4,37.2
"5160","B57D22",12.4,86.8
"5161","B40P01",12.4,37.2
"5162","BWG079",2.4,14.4
"5163","BFE138",2.4,9.6
"5164","BFZ619",2.4,12
"5165","B43F62",2.4,9.6
"5166","BKZ471",2.4,9.6
"5167","B142C1",2.4,9.6
"5168","B51L78",2.4,19.2
"5169","BGR689",2.4,9.6
"5170","B10G23",2.4,7.2
"5171","B05R29",2.4,7.2
"5172","B93P92",2.4,7.2
"5173","BGB358",2.4,12
"5174","B33K80",2.4,9.6
"5175","B18K41",2.4,14.4
"5176","B616A7",2.4,12
"5177","BGA002",2.4,14.4
"5178","B90F65",2.4,4.8
"5179","B98G19",2.4,12
"5180","B59L12",2.4,12
"5181","B49W87",2.4,7.2
"5182","B47P90",2.4,7.2
"5183","B01F27",2.4,7.2
"5184","B75F21",2.4,14.4
"5185","BGU430",2.4,16.8
"5186","BJB610",2.4,14.4
"5187","BGC370",2.4,9.6
"5188","BKN410",2.4,12
"5189","BYV200",2.4,7.2
"5190","BFN250",2.4,12
"5191","B63E85",2.4,9.6
"5192","B56L53",2.4,12
"5193","B50A67",12.4,49.6
"5194","B67S72",2.4,9.6
"5195","BKQ948",2.4,14.4
"5196","B57L37",2.4,12
"5197","B07T58",2.4,2.4
"5198","B801D1",12.4,49.6
"5199","B53F33",2.4,16.8
"5200","B944D9",12.4,74.4
"5201","B04P67",12.4,49.6
"5202","B18K21",2.4,9.6
"5203","B02T80",2.4,7.2
"5204","B74W42",12.4,74.4
"5205","BKQ952",2.4,14.4
"5206","BKZ502",2.4,12
"5207","BKQ978",2.4,7.2
"5208","BYV282",2.4,19.2
"5209","B784D0",12.4,49.6
"5210","BBQ867",2.4,7.2
"5211","BGT481",2.4,4.8
"5212","B89W97",2.4,19.2
"5213","B06F51",2.4,12
"5214","B12K06",2.4,12
"5215","B51K09",2.4,19.2
"5216","BKP471",2.4,9.6
"5217","B15U78",2.4,12
"5218","B55X60",2.4,9.6
"5219","B84W71",2.4,7.2
"5220","B61E87",2.4,9.6
"5221","B49U59",2.4,9.6
"5222","B04F26",2.4,16.8
"5223","BYV269",2.4,7.2
"5224","B10G31",2.4,14.4
"5225","B05F85",2.4,9.6
"5226","B59E62",12.4,37.2
"5227","B56X43",2.4,9.6
"5228","B37K38",2.4,12
"5229","BBR463",2.4,9.6
"5230","B02R18",12.4,74.4
"5231","B04R02",2.4,12
"5232","B42A66",2.4,12
"5233","B19G41",2.4,14.4
"5234","B79W27",2.4,12
"5235","B07R28",12.4,86.8
"5236","B78U88",2.4,7.2
"5237","B40P38",12.4,37.2
"5238","B800E6",2.4,12
"5239","BGS447",2.4,12
"5240","BGS612",2.4,12
"5241","B89W89",2.4,12
"5242","B804E9",2.4,14.4
"5243","BGC727",2.4,9.6
"5244","BBY422",2.4,12
"5245","BJB598",2.4,14.4
"5246","B37A06",12.4,37.2
"5247","B53A56",12.4,24.8
"5248","B33A98",12.4,49.6
"5249","B77E23",2.4,9.6
"5250","B539E2",2.4,9.6
"5251","B25K40",2.4,14.4
"5252","B49F11",2.4,16.8
"5253","BGD400",2.4,7.2
"5254","B86P72",2.4,12
"5255","BTV646",2.4,19.2
"5256","B64V73",12.4,24.8
"5257","B00G89",2.4,9.6
"5258","B54X19",2.4,9.6
"5259","BGU892",2.4,12
"5260","B03N40",2.4,14.4
"5261","B85F90",2.4,9.6
"5262","B03U41",2.4,9.6
"5263","B13K92",2.4,12
"5264","B55X78",2.4,12
"5265","BFZ491",2.4,9.6
"5266","BKX342",2.4,12
"5267","BGH048",2.4,12
"5268","BYV227",2.4,9.6
"5269","B80E23",2.4,19.2
"5270","B40F42",2.4,12
"5271","B40F26",2.4,14.4
"5272","B00G55",2.544,12.72
"5273","B822D7",2.52,15.12
"5274","B917D9",2.64,15.84
"5275","B85R25",2.4,16.8
"5276","B75G40",2.4,14.4
"5277","B44P66",2.4,2.4
"5278","B40P75",2.4,2.4
"5279","BKZ647",2.4,16.8
"5280","B11N82",2.4,12
"5281","B36F57",2.4,7.2
"5282","B67S01",2.4,4.8
"5283","B24P53",12.4,49.6
"5284","BBV379",2.4,9.6
"5285","BBS569",12.4,49.6
"5286","BHA527",2.4,7.2
"5287","B84E71",2.4,2.4
"5288","BGC749",2.4,14.4
"5289","B59E66",12.4,62
"5290","B11U00",2.4,9.6
"5291","BLA026",2.4,9.6
"5292","BBV388",2.4,2.4
"5293","B80A05",2.4,19.2
"5294","B926D9",2.4,9.6
"5295","B892D2",2.4,4.8
"5296","B902D8",2.4,7.2
"5297","B893D7",2.4,4.8
"5298","B899D0",2.4,4.8
"5299","B20S03",2.4,12
"5300","B86R35",2.4,12
"5301","B825E9",2.4,14.4
"5302","B71A63",2.4,9.6
"5303","B816E6",2.4,7.2
"5304","BKZ521",2.4,2.4
"5305","B29U89",2.4,12
"5306","B53E48",12.4,24.8
"5307","B474B0",12.4,62
"5308","BUC527",2.4,12
"5309","B67S55",2.4,14.4
"5310","B13F46",2.4,7.2
"5311","B10G48",2.4,14.4
"5312","B35S33",2.4,14.4
"5313","B47G07",2.4,9.6
"5314","BGD745",2.4,9.6
"5315","B26K03",2.4,14.4
"5316","B70A57",2.4,14.4
"5317","B28F09",2.4,12
"5318","B51F51",2.4,9.6
"5319","BLS200",2.4,14.4
"5320","BGS467",2.4,14.4
"5321","B11G53",2.4,19.2
"5322","B50E13",12.4,37.2
"5323","BGC895",2.4,2.4
"5324","B12K61",2.4,14.4
"5325","B76F03",2.4,7.2
"5326","B41G07",2.4,14.4
"5327","BNE809",2.4,9.6
"5328","BYV455",2.4,12
"5329","BKZ447",2.4,7.2
"5330","BGR487",2.4,9.6
"5331","BBS452",12.4,74.4
"5332","B43F67",2.4,19.2
"5333","B67U40",2.4,14.4
"5334","B54X62",2.4,21.6
"5335","BYV117",2.4,9.6
"5336","BHE326",2.4,12
"5337","B89W66",2.4,12
"5338","BQF471",2.4,7.2
"5339","B79W13",2.4,9.6
"5340","B24U42",2.4,2.4
"5341","BGC211",2.4,7.2
"5342","BGC145",2.4,9.6
"5343","B71F60",2.4,12
"5344","BLS403",2.4,14.4
"5345","BGT496",2.4,12
"5346","B46D77",12.4,12.4
"5347","B528E5",2.4,12
"5348","B19G50",2.4,14.4
"5349","BBQ839",2.4,12
"5350","B59D42",12.4,49.6
"5351","BGX610",2.4,14.4
"5352","B45E72",12.4,74.4
"5353","B42U99",2.4,16.8
"5354","BGS497",2.4,7.2
"5355","BFE068",2.4,4.8
"5356","B57D02",12.4,62
"5357","B49F21",2.4,9.6
"5358","BBS265",2.4,16.8
"5359","B13K70",2.4,9.6
"5360","BHA347",2.4,4.8
"5361","B36S37",2.4,14.4
"5362","B35S67",2.4,2.4
"5363","B09R52",12.4,24.8
"5364","BGS595",2.4,7.2
"5365","BBV145",2.4,7.2
"5366","B12F75",2.4,12
"5367","B742B1",2.4,9.6
"5368","BGC241",2.4,14.4
"5369","B427E3",2.4,7.2
"5370","B53G40",2.4,12
"5371","B71A62",2.4,9.6
"5372","BLS296",2.4,14.4
"5373","B567E8",2.4,4.8
"5374","B59A47",12.4,37.2
"5375","B74M26",2.4,7.2
"5376","B870D0",2.4,2.4
"5377","B41U35",2.4,2.4
"5378","B67G71",2.4,9.6
"5379","BQG672",2.4,4.8
"5380","B99P35",2.4,2.4
"5381","B99P19",2.4,16.8
"5382","B27P96",12.4,49.6
"5383","B166F9",2.4,7.2
"5384","B83F40",2.4,9.6
"5385","B33A85",12.4,74.4
"5386","B59K50",2.4,7.2
"5387","B49W85",2.544,12.72
"5388","BKL317",2.4,2.4
"5389","BMZ766",2.4,12
"5390","B61A47",2.4,9.6
"5391","B62X72",2.4,4.8
"5392","B690D9",2.4,12
"5393","B78F45",2.4,12
"5394","B794E9",2.4,7.2
"5395","BBU385",2.4,21.6
"5396","BFZ620",2.4,7.2
"5397","BGC420",2.4,7.2
"5398","B70A60",2.4,4.8
"5399","B46X83",2.4,9.6
"5400","BGC719",2.4,7.2
"5401","B088E5",2.4,2.4
"5402","B59E26",12.4,49.6
"5403","B47U72",2.4,2.4
"5404","BBV330",2.4,14.4
"5405","B47U95",2.4,9.6
"5406","B59E30",12.4,24.8
"5407","B57L40",2.4,12
"5408","B063E6",2.4,4.8
"5409","B70A66",2.4,4.8
"5410","BGB226",2.4,4.8
"5411","B05F56",2.4,7.2
"5412","B36U35",2.4,2.4
"5413","B26U40",2.4,2.4
"5414","BJE881",2.4,2.4
"5415","B62G37",2.4,4.8
"5416","B34E47",2.4,7.2
"5417","B72T51",2.4,9.6
"5418","BBU276",2.4,4.8
"5419","B17L47",2.4,14.4
"5420","BHV762",2.4,2.4
"5421","BGA119",2.4,7.2
"5422","BGS551",2.4,7.2
"5423","BPL942",2.4,2.4
"5424","B35G47",2.4,2.4
"5425","B85R10",2.4,4.8
"5426","BHA350",2.4,9.6
"5427","BBV295",2.4,4.8
"5428","BBT187",2.4,4.8
"5429","BTV236",2.4,9.6
"5430","B18K61",2.4,4.8
"5431","B67A42",2.4,7.2
"5432","B79A45",2.4,4.8
"5433","B06F25",2.4,9.6
"5434","B39X70",2.4,4.8
"5435","B07F11",2.4,7.2
"5436","B74F96",2.4,7.2
"5437","B34G02",2.4,2.4
"5438","BYV801",2.4,7.2
"5439","B79V02",2.4,7.2
"5440","B848E3",2.4,7.2
"5441","BKQ035",2.4,7.2
"5442","B36G19",2.4,7.2
"5443","B49U17",2.4,4.8
"5444","B67E31",2.4,4.8
"5445","B33A36",12.4,12.4
"5446","B160F2",2.4,4.8
"5447","B43V29",2.4,12
"5448","B44R08",2.4,4.8
"5449","B19G35",2.4,7.2
"5450","B34G21",2.4,4.8
"5451","BGG531",2.4,2.4
"5452","B00G91",2.4,9.6
"5453","BBQ859",2.4,9.6
"5454","BLQ047",2.4,4.8
"5455","B73W45",12.4,49.6
"5456","BBR947",2.4,9.6
"5457","BBV356",2.4,7.2
"5458","B26K68",2.4,9.6
"5459","B525C3",2.4,4.8
"5460","BLS722",2.4,4.8
"5461","BWF566",2.4,4.8
"5462","BKZ572",2.4,7.2
"5463","BTV627",2.4,4.8
"5464","BBT270",2.4,4.8
"5465","B77B60",2.4,2.4
"5466","B14E70",2.4,4.8
"5467","B820A7",12.4,37.2
"5468","BPL975",2.4,4.8
"5469","B73F46",2.4,2.4
"5470","B61G70",2.4,12
"5471","B51E20",12.4,49.6
"5472","B40P76",12.4,37.2
"5473","B70A41",2.4,7.2
"5474","B59E58",12.4,24.8
"5475","B41U31",2.4,2.4
"5476","BFZ865",2.4,4.8
"5477","BGS553",2.4,7.2
"5478","B548E2",2.4,4.8
"5479","B67E61",2.4,4.8
"5480","B538A1",2.4,4.8
"5481","B11N86",2.4,7.2
"5482","B87W97",2.4,4.8
"5483","BQG699",2.4,7.2
