"","taxi_no","date","time","lon","lat"
"45242","B11K50","2009-09-11","01:53:57",114.05959,22.53162
"45243","B11K50","2009-09-11","01:54:47",114.04895,22.53147
"45244","B11K60","2009-09-11","00:00:11",114.10343,22.57327
"45245","B11K60","2009-09-11","00:01:01",114.09693,22.56938
"45246","B11K60","2009-09-11","00:01:51",114.09375,22.57002
"45247","B11K60","2009-09-11","00:02:41",114.0935,22.57257
"45248","B11K61","2009-09-11","00:01:55",114.01234,22.53223
"45249","B11K61","2009-09-11","00:02:45",114.01366,22.53035
"45250","B11K61","2009-09-11","00:03:35",114.02348,22.53162
"45251","B11K61","2009-09-11","00:04:25",114.03405,22.53015
"45252","B11K61","2009-09-11","00:06:05",114.05505,22.53142
"45253","B11K61","2009-09-11","00:07:45",114.06808,22.52915
"45254","B11K61","2009-09-11","00:08:35",114.06599,22.52495
"45255","B11K61","2009-09-11","00:09:25",114.0685,22.52367
"45256","B11K61","2009-09-11","00:11:57",114.06723,22.5262
"45257","B11K61","2009-09-11","00:12:47",114.0683,22.53233
"45258","B11K61","2009-09-11","00:13:37",114.0651,22.53188
"45259","B11K61","2009-09-11","00:14:27",114.05625,22.53158
"45260","B11K61","2009-09-11","00:15:17",114.04588,22.53137
"45261","B11K61","2009-09-11","00:16:07",114.03505,22.53032
"45262","B11K61","2009-09-11","00:16:15",114.03325,22.5301
"45263","B11K61","2009-09-11","00:17:47",114.01434,22.53085
"45264","B11K61","2009-09-11","00:17:55",114.01247,22.53042
"45265","B11K61","2009-09-11","00:18:37",114.00318,22.53018
"45266","B11K61","2009-09-11","00:20:17",113.98283,22.52315
"45267","B11K61","2009-09-11","00:21:07",113.97197,22.52287
"45268","B11K61","2009-09-11","00:21:57",113.9613,22.52282
"45269","B11K61","2009-09-11","00:21:57",113.9613,22.52282
"45270","B11K61","2009-09-11","00:21:57",113.9613,22.52282
"45271","B11K61","2009-09-11","00:22:47",113.95095,22.5238
"45272","B11K61","2009-09-11","00:24:27",113.9302,22.52495
"45273","B11K61","2009-09-11","00:25:17",113.92442,22.52893
"45274","B11K61","2009-09-11","00:26:07",113.92709,22.53713
"45275","B11K61","2009-09-11","00:26:57",113.92673,22.54425
"45276","B11K61","2009-09-11","00:27:47",113.92097,22.54318
"45277","B11K61","2009-09-11","00:28:37",113.91872,22.54682
"45278","B11K61","2009-09-11","00:29:27",113.91853,22.5489
"45279","B11K61","2009-09-11","00:30:17",113.91848,22.55142
"45280","B11K61","2009-09-11","01:06:57",113.89574,22.5751
"45281","B11K61","2009-09-11","01:07:47",113.89462,22.57663
"45282","B11K61","2009-09-11","01:08:37",113.89246,22.57883
"45283","B11K61","2009-09-11","01:09:27",113.89571,22.57543
"45284","B11K61","2009-09-11","01:10:25",113.89455,22.57423
"45285","B11K61","2009-09-11","01:11:07",113.89312,22.57288
"45286","B11K61","2009-09-11","01:11:57",113.89585,22.56998
"45287","B11K61","2009-09-11","01:12:55",113.89371,22.56775
"45288","B11K61","2009-09-11","01:13:37",113.89413,22.56418
"45289","B11K61","2009-09-11","01:14:27",113.90295,22.55768
"45290","B11K61","2009-09-11","01:15:17",113.90668,22.55272
"45291","B11K61","2009-09-11","01:16:07",113.9097,22.54525
"45292","B11K61","2009-09-11","01:16:57",113.91283,22.54423
"45293","B11K61","2009-09-11","01:17:47",113.9154,22.5434
"45294","B11K61","2009-09-11","01:18:37",113.92187,22.54305
"45295","B11K61","2009-09-11","01:19:27",113.93427,22.54252
"45296","B11K61","2009-09-11","01:20:17",113.9458,22.54305
"45297","B11K61","2009-09-11","01:21:07",113.94905,22.54312
"45298","B11K61","2009-09-11","01:21:57",113.95834,22.54328
"45299","B11K61","2009-09-11","01:22:47",113.96323,22.54198
"45300","B11K61","2009-09-11","01:23:37",113.96964,22.53962
"45301","B11K61","2009-09-11","01:24:27",113.98015,22.53623
"45302","B11K61","2009-09-11","01:25:17",113.98212,22.53627
"45303","B11K61","2009-09-11","01:26:07",113.9929,22.5349
"45304","B11K61","2009-09-11","01:26:57",114.00553,22.53628
